,n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
600,90,425,0.5,0.6,14,57,False,ConstantRate,barabasi,1,0,90
601,90,426,0.5,0.6,13,55,False,ConstantRate,barabasi,1,0,90
602,90,419,0.5,0.6,13,48,False,ConstantRate,barabasi,1,0,90
603,90,427,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,90
604,90,425,0.5,0.6,13,52,False,ConstantRate,barabasi,1,0,90
605,90,427,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
606,90,427,0.5,0.6,14,52,False,ConstantRate,barabasi,1,0,90
607,90,425,0.5,0.6,12,54,False,ConstantRate,barabasi,1,0,90
608,90,425,0.5,0.6,13,51,False,ConstantRate,barabasi,1,0,90
609,90,424,0.5,0.6,14,55,False,ConstantRate,barabasi,1,0,90
610,90,420,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
611,90,424,0.5,0.6,14,55,False,ConstantRate,barabasi,1,0,90
612,90,426,0.5,0.6,15,49,False,ConstantRate,barabasi,1,0,90
613,90,421,0.5,0.6,13,61,False,ConstantRate,barabasi,1,0,90
614,90,420,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
615,90,425,0.5,0.6,14,55,False,ConstantRate,barabasi,1,0,90
616,90,417,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
617,90,424,0.5,0.6,14,54,False,ConstantRate,barabasi,1,0,90
618,90,424,0.5,0.6,14,60,False,ConstantRate,barabasi,1,0,90
619,90,425,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
620,90,422,0.5,0.6,13,58,False,ConstantRate,barabasi,1,0,90
621,90,425,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,90
622,90,416,0.5,0.6,14,53,False,ConstantRate,barabasi,1,0,90
623,90,431,0.5,0.6,14,50,False,ConstantRate,barabasi,1,0,90
624,90,420,0.5,0.6,15,56,False,ConstantRate,barabasi,1,0,90
625,90,422,0.5,0.6,14,52,False,ConstantRate,barabasi,1,0,90
626,90,420,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,89
627,90,425,0.5,0.6,14,48,False,ConstantRate,barabasi,1,0,90
628,90,424,0.5,0.6,14,60,False,ConstantRate,barabasi,1,0,90
629,90,425,0.5,0.6,13,64,False,ConstantRate,barabasi,1,0,90
630,90,421,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
631,90,426,0.5,0.6,14,44,False,ConstantRate,barabasi,1,0,90
632,90,420,0.5,0.6,14,57,False,ConstantRate,barabasi,1,0,90
633,90,427,0.5,0.6,14,51,False,ConstantRate,barabasi,1,0,90
634,90,426,0.5,0.6,13,46,False,ConstantRate,barabasi,1,0,90
635,90,418,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,90
636,90,422,0.5,0.6,14,52,False,ConstantRate,barabasi,1,0,90
637,90,429,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
638,90,424,0.5,0.6,15,55,False,ConstantRate,barabasi,1,0,90
639,90,427,0.5,0.6,13,46,False,ConstantRate,barabasi,1,0,90
640,90,428,0.5,0.6,13,58,False,ConstantRate,barabasi,1,0,90
641,90,417,0.5,0.6,13,55,False,ConstantRate,barabasi,1,0,89
642,90,423,0.5,0.6,14,43,False,ConstantRate,barabasi,1,0,90
643,90,425,0.5,0.6,14,49,False,ConstantRate,barabasi,1,0,90
644,90,421,0.5,0.6,14,65,False,ConstantRate,barabasi,1,0,90
645,90,427,0.5,0.6,13,53,False,ConstantRate,barabasi,1,0,90
646,90,420,0.5,0.6,13,53,False,ConstantRate,barabasi,1,0,90
647,90,419,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
648,90,424,0.5,0.6,13,57,False,ConstantRate,barabasi,1,0,90
649,90,421,0.5,0.6,14,58,False,ConstantRate,barabasi,1,0,89
650,90,423,0.5,0.6,15,57,False,ConstantRate,barabasi,1,0,90
651,90,421,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
652,90,420,0.5,0.6,14,50,False,ConstantRate,barabasi,1,0,90
653,90,429,0.5,0.6,14,54,False,ConstantRate,barabasi,1,0,90
654,90,427,0.5,0.6,13,55,False,ConstantRate,barabasi,1,0,90
655,90,419,0.5,0.6,15,47,False,ConstantRate,barabasi,1,0,90
656,90,417,0.5,0.6,14,49,False,ConstantRate,barabasi,1,0,89
657,90,422,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
658,90,428,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,90
659,90,427,0.5,0.6,14,54,False,ConstantRate,barabasi,1,0,90
660,90,418,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
661,90,426,0.5,0.6,14,48,False,ConstantRate,barabasi,1,0,90
662,90,427,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
663,90,421,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
664,90,419,0.5,0.6,14,53,False,ConstantRate,barabasi,1,0,90
665,90,423,0.5,0.6,13,58,False,ConstantRate,barabasi,1,0,90
666,90,419,0.5,0.6,15,51,False,ConstantRate,barabasi,1,0,90
667,90,422,0.5,0.6,14,51,False,ConstantRate,barabasi,1,0,90
668,90,422,0.5,0.6,14,48,False,ConstantRate,barabasi,1,0,90
669,90,424,0.5,0.6,13,53,False,ConstantRate,barabasi,1,0,90
670,90,421,0.5,0.6,14,59,False,ConstantRate,barabasi,1,0,90
671,90,419,0.5,0.6,13,53,False,ConstantRate,barabasi,1,0,90
672,90,420,0.5,0.6,15,54,False,ConstantRate,barabasi,1,0,90
673,90,426,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
674,90,424,0.5,0.6,14,61,False,ConstantRate,barabasi,1,0,90
675,90,420,0.5,0.6,13,45,False,ConstantRate,barabasi,1,0,90
676,90,424,0.5,0.6,14,55,False,ConstantRate,barabasi,1,0,90
677,90,423,0.5,0.6,13,52,False,ConstantRate,barabasi,1,0,90
678,90,422,0.5,0.6,13,57,False,ConstantRate,barabasi,1,0,90
679,90,419,0.5,0.6,13,55,False,ConstantRate,barabasi,1,0,90
680,90,426,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
681,90,425,0.5,0.6,14,52,False,ConstantRate,barabasi,1,0,90
682,90,422,0.5,0.6,13,55,False,ConstantRate,barabasi,1,0,90
683,90,421,0.5,0.6,13,49,False,ConstantRate,barabasi,1,0,90
684,90,425,0.5,0.6,14,51,False,ConstantRate,barabasi,1,0,90
685,90,423,0.5,0.6,13,49,False,ConstantRate,barabasi,1,0,90
