,n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
3255,2500,12469,0.5,0.6,15,1514,False,ConstantRate,barabasi,1,0,2500
3256,2500,12467,0.5,0.6,17,1524,False,ConstantRate,barabasi,1,0,2499
3257,2500,12472,0.5,0.6,15,1504,False,ConstantRate,barabasi,1,0,2500
3258,2500,12478,0.5,0.6,17,1492,False,ConstantRate,barabasi,1,0,2500
3259,2500,12477,0.5,0.6,14,1542,False,ConstantRate,barabasi,1,0,2500
3260,2500,12468,0.5,0.6,16,1473,False,ConstantRate,barabasi,1,0,2500
3261,2500,12476,0.5,0.6,16,1495,False,ConstantRate,barabasi,1,0,2500
3262,2500,12477,0.5,0.6,16,1453,False,ConstantRate,barabasi,1,0,2500
3263,2500,12471,0.5,0.6,16,1505,False,ConstantRate,barabasi,1,0,2500
3264,2500,12469,0.5,0.6,15,1546,False,ConstantRate,barabasi,1,0,2500
3265,2500,12473,0.5,0.6,16,1476,False,ConstantRate,barabasi,1,0,2500
3266,2500,12469,0.5,0.6,16,1504,False,ConstantRate,barabasi,1,0,2500
3267,2500,12472,0.5,0.6,15,1536,False,ConstantRate,barabasi,1,0,2500
3268,2500,12472,0.5,0.6,16,1451,False,ConstantRate,barabasi,1,0,2500
3269,2500,12474,0.5,0.6,15,1517,False,ConstantRate,barabasi,1,0,2500
3270,2500,12471,0.5,0.6,16,1530,False,ConstantRate,barabasi,1,0,2500
3271,2500,12469,0.5,0.6,15,1512,False,ConstantRate,barabasi,1,0,2500
3272,2500,12470,0.5,0.6,15,1506,False,ConstantRate,barabasi,1,0,2500
3273,2500,12476,0.5,0.6,17,1510,False,ConstantRate,barabasi,1,0,2500
3274,2500,12474,0.5,0.6,15,1515,False,ConstantRate,barabasi,1,0,2500
3275,2500,12470,0.5,0.6,17,1506,False,ConstantRate,barabasi,1,0,2500
3276,2500,12474,0.5,0.6,16,1500,False,ConstantRate,barabasi,1,0,2500
3277,2500,12473,0.5,0.6,16,1513,False,ConstantRate,barabasi,1,0,2500
3278,2500,12472,0.5,0.6,15,1470,False,ConstantRate,barabasi,1,0,2500
3279,2500,12469,0.5,0.6,16,1475,False,ConstantRate,barabasi,1,0,2500
3280,2500,12476,0.5,0.6,16,1491,False,ConstantRate,barabasi,1,0,2500
3281,2500,12475,0.5,0.6,16,1505,False,ConstantRate,barabasi,1,0,2500
3282,2500,12472,0.5,0.6,15,1456,False,ConstantRate,barabasi,1,0,2500
3283,2500,12471,0.5,0.6,15,1506,False,ConstantRate,barabasi,1,0,2500
3284,2500,12475,0.5,0.6,15,1543,False,ConstantRate,barabasi,1,0,2500
3285,2500,12473,0.5,0.6,16,1506,False,ConstantRate,barabasi,1,0,2500
3286,2500,12477,0.5,0.6,15,1463,False,ConstantRate,barabasi,1,0,2500
3287,2500,12471,0.5,0.6,16,1532,False,ConstantRate,barabasi,1,0,2500
3288,2500,12470,0.5,0.6,15,1480,False,ConstantRate,barabasi,1,0,2500
3289,2500,12474,0.5,0.6,16,1489,False,ConstantRate,barabasi,1,0,2500
3290,2500,12476,0.5,0.6,16,1485,False,ConstantRate,barabasi,1,0,2500
3291,2500,12472,0.5,0.6,16,1523,False,ConstantRate,barabasi,1,0,2500
3292,2500,12468,0.5,0.6,15,1537,False,ConstantRate,barabasi,1,0,2500
3293,2500,12473,0.5,0.6,16,1497,False,ConstantRate,barabasi,1,0,2500
3294,2500,12469,0.5,0.6,15,1506,False,ConstantRate,barabasi,1,0,2500
3295,2500,12476,0.5,0.6,16,1458,False,ConstantRate,barabasi,1,0,2500
3296,2500,12475,0.5,0.6,15,1490,False,ConstantRate,barabasi,1,0,2500
3297,2500,12472,0.5,0.6,15,1486,False,ConstantRate,barabasi,1,0,2500
3298,2500,12472,0.5,0.6,16,1495,False,ConstantRate,barabasi,1,0,2500
3299,2500,12480,0.5,0.6,16,1500,False,ConstantRate,barabasi,1,0,2500
3300,2500,12475,0.5,0.6,16,1485,False,ConstantRate,barabasi,1,0,2500
3301,2500,12476,0.5,0.6,15,1461,False,ConstantRate,barabasi,1,0,2500
3302,2500,12469,0.5,0.6,15,1523,False,ConstantRate,barabasi,1,0,2500
3303,2500,12477,0.5,0.6,16,1537,False,ConstantRate,barabasi,1,0,2500
3304,2500,12475,0.5,0.6,16,1502,False,ConstantRate,barabasi,1,0,2500
3305,2500,12477,0.5,0.6,15,1505,False,ConstantRate,barabasi,1,0,2500
3306,2500,12477,0.5,0.6,16,1513,False,ConstantRate,barabasi,1,0,2500
3307,2500,12475,0.5,0.6,16,1491,False,ConstantRate,barabasi,1,0,2500
3308,2500,12475,0.5,0.6,15,1480,False,ConstantRate,barabasi,1,0,2500
3309,2500,12474,0.5,0.6,16,1498,False,ConstantRate,barabasi,1,0,2500
3310,2500,12470,0.5,0.6,17,1471,False,ConstantRate,barabasi,1,0,2500
3311,2500,12474,0.5,0.6,16,1487,False,ConstantRate,barabasi,1,0,2500
3312,2500,12476,0.5,0.6,16,1457,False,ConstantRate,barabasi,1,0,2500
3313,2500,12471,0.5,0.6,15,1462,False,ConstantRate,barabasi,1,0,2500
3314,2500,12470,0.5,0.6,15,1483,False,ConstantRate,barabasi,1,0,2500
3315,2500,12475,0.5,0.6,16,1459,False,ConstantRate,barabasi,1,0,2500
3316,2500,12467,0.5,0.6,15,1495,False,ConstantRate,barabasi,1,0,2500
3317,2500,12474,0.5,0.6,16,1474,False,ConstantRate,barabasi,1,0,2500
3318,2500,12474,0.5,0.6,16,1463,False,ConstantRate,barabasi,1,0,2500
3319,2500,12475,0.5,0.6,17,1487,False,ConstantRate,barabasi,1,0,2500
3320,2500,12472,0.5,0.6,16,1476,False,ConstantRate,barabasi,1,0,2500
3321,2500,12475,0.5,0.6,15,1516,False,ConstantRate,barabasi,1,0,2500
3322,2500,12466,0.5,0.6,16,1505,False,ConstantRate,barabasi,1,0,2500
3323,2500,12481,0.5,0.6,16,1505,False,ConstantRate,barabasi,1,0,2500
3324,2500,12470,0.5,0.6,16,1523,False,ConstantRate,barabasi,1,0,2500
3325,2500,12472,0.5,0.6,15,1472,False,ConstantRate,barabasi,1,0,2500
3326,2500,12470,0.5,0.6,16,1480,False,ConstantRate,barabasi,1,0,2499
3327,2500,12475,0.5,0.6,15,1498,False,ConstantRate,barabasi,1,0,2500
3328,2500,12474,0.5,0.6,15,1501,False,ConstantRate,barabasi,1,0,2500
3329,2500,12475,0.5,0.6,16,1518,False,ConstantRate,barabasi,1,0,2500
3330,2500,12471,0.5,0.6,16,1502,False,ConstantRate,barabasi,1,0,2500
3331,2500,12476,0.5,0.6,15,1508,False,ConstantRate,barabasi,1,0,2500
3332,2500,12470,0.5,0.6,16,1534,False,ConstantRate,barabasi,1,0,2500
3333,2500,12477,0.5,0.6,16,1520,False,ConstantRate,barabasi,1,0,2500
3334,2500,12476,0.5,0.6,16,1497,False,ConstantRate,barabasi,1,0,2500
3335,2500,12468,0.5,0.6,16,1486,False,ConstantRate,barabasi,1,0,2500
3336,2500,12472,0.5,0.6,16,1487,False,ConstantRate,barabasi,1,0,2500
3337,2500,12479,0.5,0.6,16,1495,False,ConstantRate,barabasi,1,0,2500
3338,2500,12474,0.5,0.6,15,1498,False,ConstantRate,barabasi,1,0,2500
3339,2500,12477,0.5,0.6,16,1481,False,ConstantRate,barabasi,1,0,2500
3340,2500,12478,0.5,0.6,15,1514,False,ConstantRate,barabasi,1,0,2500
3341,2500,12467,0.5,0.6,16,1495,False,ConstantRate,barabasi,1,0,2499
3342,2500,12473,0.5,0.6,15,1496,False,ConstantRate,barabasi,1,0,2500
3343,2500,12475,0.5,0.6,16,1526,False,ConstantRate,barabasi,1,0,2500
3344,2500,12471,0.5,0.6,16,1533,False,ConstantRate,barabasi,1,0,2500
3345,2500,12477,0.5,0.6,16,1503,False,ConstantRate,barabasi,1,0,2500
3346,2500,12470,0.5,0.6,16,1486,False,ConstantRate,barabasi,1,0,2500
3347,2500,12469,0.5,0.6,15,1424,False,ConstantRate,barabasi,1,0,2500
3348,2500,12474,0.5,0.6,15,1541,False,ConstantRate,barabasi,1,0,2500
3349,2500,12471,0.5,0.6,16,1413,False,ConstantRate,barabasi,1,0,2499
3350,2500,12473,0.5,0.6,15,1540,False,ConstantRate,barabasi,1,0,2500
3351,2500,12471,0.5,0.6,16,1471,False,ConstantRate,barabasi,1,0,2500
3352,2500,12470,0.5,0.6,16,1504,False,ConstantRate,barabasi,1,0,2500
3353,2500,12479,0.5,0.6,16,1512,False,ConstantRate,barabasi,1,0,2500
3354,2500,12477,0.5,0.6,15,1486,False,ConstantRate,barabasi,1,0,2500
3355,2500,12469,0.5,0.6,15,1509,False,ConstantRate,barabasi,1,0,2500
3356,2500,12467,0.5,0.6,15,1498,False,ConstantRate,barabasi,1,0,2499
3357,2500,12472,0.5,0.6,16,1474,False,ConstantRate,barabasi,1,0,2500
3358,2500,12478,0.5,0.6,15,1474,False,ConstantRate,barabasi,1,0,2500
3359,2500,12477,0.5,0.6,14,1511,False,ConstantRate,barabasi,1,0,2500
3360,2500,12468,0.5,0.6,16,1515,False,ConstantRate,barabasi,1,0,2500
3361,2500,12476,0.5,0.6,16,1495,False,ConstantRate,barabasi,1,0,2500
3362,2500,12477,0.5,0.6,15,1464,False,ConstantRate,barabasi,1,0,2500
3363,2500,12471,0.5,0.6,15,1471,False,ConstantRate,barabasi,1,0,2500
3364,2500,12469,0.5,0.6,16,1514,False,ConstantRate,barabasi,1,0,2500
3365,2500,12473,0.5,0.6,16,1479,False,ConstantRate,barabasi,1,0,2500
3366,2500,12469,0.5,0.6,16,1521,False,ConstantRate,barabasi,1,0,2500
3367,2500,12472,0.5,0.6,15,1447,False,ConstantRate,barabasi,1,0,2500
3368,2500,12472,0.5,0.6,16,1522,False,ConstantRate,barabasi,1,0,2500
3369,2500,12474,0.5,0.6,16,1504,False,ConstantRate,barabasi,1,0,2500
3370,2500,12471,0.5,0.6,16,1485,False,ConstantRate,barabasi,1,0,2500
3371,2500,12469,0.5,0.6,16,1484,False,ConstantRate,barabasi,1,0,2500
3372,2500,12470,0.5,0.6,15,1507,False,ConstantRate,barabasi,1,0,2500
3373,2500,12476,0.5,0.6,15,1454,False,ConstantRate,barabasi,1,0,2500
3374,2500,12474,0.5,0.6,16,1485,False,ConstantRate,barabasi,1,0,2500
3375,2500,12470,0.5,0.6,16,1485,False,ConstantRate,barabasi,1,0,2500
3376,2500,12474,0.5,0.6,17,1514,False,ConstantRate,barabasi,1,0,2500
3377,2500,12473,0.5,0.6,16,1529,False,ConstantRate,barabasi,1,0,2500
3378,2500,12472,0.5,0.6,16,1470,False,ConstantRate,barabasi,1,0,2500
3379,2500,12469,0.5,0.6,15,1547,False,ConstantRate,barabasi,1,0,2500
3380,2500,12476,0.5,0.6,16,1502,False,ConstantRate,barabasi,1,0,2500
3381,2500,12475,0.5,0.6,16,1516,False,ConstantRate,barabasi,1,0,2500
3382,2500,12472,0.5,0.6,17,1528,False,ConstantRate,barabasi,1,0,2500
3383,2500,12471,0.5,0.6,16,1549,False,ConstantRate,barabasi,1,0,2500
3384,2500,12475,0.5,0.6,16,1497,False,ConstantRate,barabasi,1,0,2500
3385,2500,12473,0.5,0.6,16,1512,False,ConstantRate,barabasi,1,0,2500
3386,2500,12477,0.5,0.6,16,1511,False,ConstantRate,barabasi,1,0,2500
3387,2500,12471,0.5,0.6,15,1543,False,ConstantRate,barabasi,1,0,2500
3388,2500,12470,0.5,0.6,16,1517,False,ConstantRate,barabasi,1,0,2500
3389,2500,12474,0.5,0.6,16,1466,False,ConstantRate,barabasi,1,0,2500
3390,2500,12476,0.5,0.6,16,1497,False,ConstantRate,barabasi,1,0,2500
3391,2500,12472,0.5,0.6,16,1529,False,ConstantRate,barabasi,1,0,2500
3392,2500,12468,0.5,0.6,15,1510,False,ConstantRate,barabasi,1,0,2500
3393,2500,12473,0.5,0.6,15,1491,False,ConstantRate,barabasi,1,0,2500
3394,2500,12469,0.5,0.6,16,1478,False,ConstantRate,barabasi,1,0,2500
3395,2500,12476,0.5,0.6,15,1482,False,ConstantRate,barabasi,1,0,2500
3396,2500,12475,0.5,0.6,16,1529,False,ConstantRate,barabasi,1,0,2500
3397,2500,12472,0.5,0.6,16,1458,False,ConstantRate,barabasi,1,0,2500
3398,2500,12472,0.5,0.6,17,1506,False,ConstantRate,barabasi,1,0,2500
3399,2500,12480,0.5,0.6,16,1534,False,ConstantRate,barabasi,1,0,2500
6600,2500,12475,0.5,0.6,16,1481,False,ConstantRate,random,1,0,2500
6601,2500,12476,0.5,0.6,17,1508,False,ConstantRate,random,1,0,2500
6602,2500,12469,0.5,0.6,19,1509,False,ConstantRate,random,1,0,2500
6603,2500,12477,0.5,0.6,17,1500,False,ConstantRate,random,1,0,2500
6604,2500,12475,0.5,0.6,16,1508,False,ConstantRate,random,1,0,2500
6605,2500,12477,0.5,0.6,16,1512,False,ConstantRate,random,1,0,2500
6606,2500,12477,0.5,0.6,17,1478,False,ConstantRate,random,1,0,2500
6607,2500,12475,0.5,0.6,18,1459,False,ConstantRate,random,1,0,2500
6608,2500,12475,0.5,0.6,18,1510,False,ConstantRate,random,1,0,2500
6609,2500,12474,0.5,0.6,18,1468,False,ConstantRate,random,1,0,2500
6610,2500,12470,0.5,0.6,16,1500,False,ConstantRate,random,1,0,2500
6611,2500,12474,0.5,0.6,16,1485,False,ConstantRate,random,1,0,2500
6612,2500,12476,0.5,0.6,17,1516,False,ConstantRate,random,1,0,2500
6613,2500,12471,0.5,0.6,17,1527,False,ConstantRate,random,1,0,2500
6614,2500,12470,0.5,0.6,22,1551,False,ConstantRate,random,1,0,2500
6615,2500,12475,0.5,0.6,17,1491,False,ConstantRate,random,1,0,2500
6616,2500,12467,0.5,0.6,17,1511,False,ConstantRate,random,1,0,2500
6617,2500,12474,0.5,0.6,17,1506,False,ConstantRate,random,1,0,2500
6618,2500,12474,0.5,0.6,18,1484,False,ConstantRate,random,1,0,2500
6619,2500,12475,0.5,0.6,17,1477,False,ConstantRate,random,1,0,2500
6620,2500,12472,0.5,0.6,17,1558,False,ConstantRate,random,1,0,2500
6621,2500,12475,0.5,0.6,17,1522,False,ConstantRate,random,1,0,2500
6622,2500,12466,0.5,0.6,17,1469,False,ConstantRate,random,1,0,2500
6623,2500,12481,0.5,0.6,17,1490,False,ConstantRate,random,1,0,2500
6624,2500,12470,0.5,0.6,17,1484,False,ConstantRate,random,1,0,2500
6625,2500,12472,0.5,0.6,17,1496,False,ConstantRate,random,1,0,2500
6626,2500,12470,0.5,0.6,17,1477,False,ConstantRate,random,1,0,2500
6627,2500,12475,0.5,0.6,17,1458,False,ConstantRate,random,1,0,2500
6628,2500,12474,0.5,0.6,15,1484,False,ConstantRate,random,1,0,2500
6629,2500,12475,0.5,0.6,18,1525,False,ConstantRate,random,1,0,2500
6630,2500,12471,0.5,0.6,22,1498,False,ConstantRate,random,1,0,2500
6631,2500,12476,0.5,0.6,16,1548,False,ConstantRate,random,1,0,2500
6632,2500,12470,0.5,0.6,17,1532,False,ConstantRate,random,1,0,2500
6633,2500,12477,0.5,0.6,17,1468,False,ConstantRate,random,1,0,2500
6634,2500,12476,0.5,0.6,17,1504,False,ConstantRate,random,1,0,2500
6635,2500,12468,0.5,0.6,18,1471,False,ConstantRate,random,1,0,2500
6636,2500,12472,0.5,0.6,16,1515,False,ConstantRate,random,1,0,2500
6637,2500,12479,0.5,0.6,18,1478,False,ConstantRate,random,1,0,2500
6638,2500,12474,0.5,0.6,16,1521,False,ConstantRate,random,1,0,2500
6639,2500,12477,0.5,0.6,17,1516,False,ConstantRate,random,1,0,2500
6640,2500,12478,0.5,0.6,18,1493,False,ConstantRate,random,1,0,2500
6641,2500,12467,0.5,0.6,20,1483,False,ConstantRate,random,1,0,2500
6642,2500,12473,0.5,0.6,16,1512,False,ConstantRate,random,1,0,2500
6643,2500,12475,0.5,0.6,17,1512,False,ConstantRate,random,1,0,2500
6644,2500,12471,0.5,0.6,17,1482,False,ConstantRate,random,1,0,2500
6645,2500,12477,0.5,0.6,17,1476,False,ConstantRate,random,1,0,2500
6646,2500,12470,0.5,0.6,16,1498,False,ConstantRate,random,1,0,2500
6647,2500,12469,0.5,0.6,17,1471,False,ConstantRate,random,1,0,2500
6648,2500,12474,0.5,0.6,17,1539,False,ConstantRate,random,1,0,2500
6649,2500,12471,0.5,0.6,17,1487,False,ConstantRate,random,1,0,2500
6650,2500,12473,0.5,0.6,18,1495,False,ConstantRate,random,1,0,2500
6651,2500,12471,0.5,0.6,17,1502,False,ConstantRate,random,1,0,2500
6652,2500,12470,0.5,0.6,16,1535,False,ConstantRate,random,1,0,2500
6653,2500,12479,0.5,0.6,18,1495,False,ConstantRate,random,1,0,2500
6654,2500,12477,0.5,0.6,17,1511,False,ConstantRate,random,1,0,2500
6655,2500,12469,0.5,0.6,17,1481,False,ConstantRate,random,1,0,2500
6656,2500,12467,0.5,0.6,18,1533,False,ConstantRate,random,1,0,2500
6657,2500,12472,0.5,0.6,17,1512,False,ConstantRate,random,1,0,2500
6658,2500,12478,0.5,0.6,17,1491,False,ConstantRate,random,1,0,2500
6659,2500,12477,0.5,0.6,18,1513,False,ConstantRate,random,1,0,2500
6660,2500,12468,0.5,0.6,17,1522,False,ConstantRate,random,1,0,2500
6661,2500,12476,0.5,0.6,18,1495,False,ConstantRate,random,1,0,2500
6662,2500,12477,0.5,0.6,17,1496,False,ConstantRate,random,1,0,2500
6663,2500,12471,0.5,0.6,17,1527,False,ConstantRate,random,1,0,2500
6664,2500,12469,0.5,0.6,17,1512,False,ConstantRate,random,1,0,2500
6665,2500,12473,0.5,0.6,17,1502,False,ConstantRate,random,1,0,2500
6666,2500,12469,0.5,0.6,16,1493,False,ConstantRate,random,1,0,2500
6667,2500,12472,0.5,0.6,18,1547,False,ConstantRate,random,1,0,2500
6668,2500,12472,0.5,0.6,18,1502,False,ConstantRate,random,1,0,2500
6669,2500,12474,0.5,0.6,16,1484,False,ConstantRate,random,1,0,2500
6670,2500,12471,0.5,0.6,17,1526,False,ConstantRate,random,1,0,2500
6671,2500,12469,0.5,0.6,17,1558,False,ConstantRate,random,1,0,2500
6672,2500,12470,0.5,0.6,16,1510,False,ConstantRate,random,1,0,2500
6673,2500,12476,0.5,0.6,18,1445,False,ConstantRate,random,1,0,2500
6674,2500,12474,0.5,0.6,17,1485,False,ConstantRate,random,1,0,2500
6675,2500,12470,0.5,0.6,17,1519,False,ConstantRate,random,1,0,2500
6676,2500,12474,0.5,0.6,18,1502,False,ConstantRate,random,1,0,2500
6677,2500,12473,0.5,0.6,17,1468,False,ConstantRate,random,1,0,2500
6678,2500,12472,0.5,0.6,17,1487,False,ConstantRate,random,1,0,2500
6679,2500,12469,0.5,0.6,16,1520,False,ConstantRate,random,1,0,2500
6680,2500,12476,0.5,0.6,18,1485,False,ConstantRate,random,1,0,2500
6681,2500,12475,0.5,0.6,18,1491,False,ConstantRate,random,1,0,2500
6682,2500,12472,0.5,0.6,19,1491,False,ConstantRate,random,1,0,2500
6683,2500,12471,0.5,0.6,16,1467,False,ConstantRate,random,1,0,2500
6684,2500,12475,0.5,0.6,17,1514,False,ConstantRate,random,1,0,2500
6685,2500,12473,0.5,0.6,17,1506,False,ConstantRate,random,1,0,2500
6686,2500,12477,0.5,0.6,17,1553,False,ConstantRate,random,1,0,2500
6687,2500,12471,0.5,0.6,18,1469,False,ConstantRate,random,1,0,2500
6688,2500,12470,0.5,0.6,16,1503,False,ConstantRate,random,1,0,2500
6689,2500,12474,0.5,0.6,18,1505,False,ConstantRate,random,1,0,2500
6690,2500,12476,0.5,0.6,16,1508,False,ConstantRate,random,1,0,2500
6691,2500,12472,0.5,0.6,16,1521,False,ConstantRate,random,1,0,2500
6692,2500,12468,0.5,0.6,17,1495,False,ConstantRate,random,1,0,2500
6693,2500,12473,0.5,0.6,16,1451,False,ConstantRate,random,1,0,2500
6694,2500,12469,0.5,0.6,17,1513,False,ConstantRate,random,1,0,2500
6695,2500,12476,0.5,0.6,16,1471,False,ConstantRate,random,1,0,2500
6696,2500,12475,0.5,0.6,17,1496,False,ConstantRate,random,1,0,2500
6697,2500,12472,0.5,0.6,19,1502,False,ConstantRate,random,1,0,2500
6698,2500,12472,0.5,0.6,17,1484,False,ConstantRate,random,1,0,2500
6699,2500,12480,0.5,0.6,16,1498,False,ConstantRate,random,1,0,2500
6700,2500,12475,0.5,0.6,17,1470,False,ConstantRate,random,1,0,2500
6701,2500,12476,0.5,0.6,17,1497,False,ConstantRate,random,1,0,2500
6702,2500,12469,0.5,0.6,17,1479,False,ConstantRate,random,1,0,2500
6703,2500,12477,0.5,0.6,17,1519,False,ConstantRate,random,1,0,2500
6704,2500,12475,0.5,0.6,16,1493,False,ConstantRate,random,1,0,2500
6705,2500,12477,0.5,0.6,18,1492,False,ConstantRate,random,1,0,2500
6706,2500,12477,0.5,0.6,17,1483,False,ConstantRate,random,1,0,2500
6707,2500,12475,0.5,0.6,17,1520,False,ConstantRate,random,1,0,2500
6708,2500,12475,0.5,0.6,17,1508,False,ConstantRate,random,1,0,2500
6709,2500,12474,0.5,0.6,16,1493,False,ConstantRate,random,1,0,2500
6710,2500,12470,0.5,0.6,16,1517,False,ConstantRate,random,1,0,2500
6711,2500,12474,0.5,0.6,16,1459,False,ConstantRate,random,1,0,2500
6712,2500,12476,0.5,0.6,17,1495,False,ConstantRate,random,1,0,2500
6713,2500,12471,0.5,0.6,17,1537,False,ConstantRate,random,1,0,2500
6714,2500,12470,0.5,0.6,16,1488,False,ConstantRate,random,1,0,2500
6715,2500,12475,0.5,0.6,17,1540,False,ConstantRate,random,1,0,2500
6716,2500,12467,0.5,0.6,16,1503,False,ConstantRate,random,1,0,2500
6717,2500,12474,0.5,0.6,17,1482,False,ConstantRate,random,1,0,2500
6718,2500,12474,0.5,0.6,17,1538,False,ConstantRate,random,1,0,2500
6719,2500,12475,0.5,0.6,17,1544,False,ConstantRate,random,1,0,2500
6720,2500,12472,0.5,0.6,17,1499,False,ConstantRate,random,1,0,2500
6721,2500,12475,0.5,0.6,19,1551,False,ConstantRate,random,1,0,2500
6722,2500,12466,0.5,0.6,20,1509,False,ConstantRate,random,1,0,2500
6723,2500,12481,0.5,0.6,18,1492,False,ConstantRate,random,1,0,2500
6724,2500,12470,0.5,0.6,17,1514,False,ConstantRate,random,1,0,2500
6725,2500,12472,0.5,0.6,18,1494,False,ConstantRate,random,1,0,2500
6726,2500,12470,0.5,0.6,17,1522,False,ConstantRate,random,1,0,2500
6727,2500,12475,0.5,0.6,17,1533,False,ConstantRate,random,1,0,2500
6728,2500,12474,0.5,0.6,17,1456,False,ConstantRate,random,1,0,2500
6729,2500,12475,0.5,0.6,17,1496,False,ConstantRate,random,1,0,2500
6730,2500,12471,0.5,0.6,20,1514,False,ConstantRate,random,1,0,2500
