,n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
233,50,227,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
234,50,226,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
235,50,218,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
236,50,222,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
237,50,229,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
238,50,224,0.5,0.6,13,25,False,ConstantRate,barabasi,1,0,50
239,50,227,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
240,50,228,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
241,50,217,0.5,0.6,12,34,False,ConstantRate,barabasi,1,0,49
242,50,223,0.5,0.6,13,27,False,ConstantRate,barabasi,1,0,50
243,50,225,0.5,0.6,14,33,False,ConstantRate,barabasi,1,0,50
244,50,221,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
245,50,227,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
246,50,220,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
247,50,219,0.5,0.6,13,26,False,ConstantRate,barabasi,1,0,50
248,50,224,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
249,50,221,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,49
250,50,223,0.5,0.6,14,35,False,ConstantRate,barabasi,1,0,50
251,50,221,0.5,0.6,13,27,False,ConstantRate,barabasi,1,0,50
252,50,220,0.5,0.6,14,24,False,ConstantRate,barabasi,1,0,50
253,50,229,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
254,50,227,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,50
255,50,219,0.5,0.6,14,29,False,ConstantRate,barabasi,1,0,50
256,50,217,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,49
257,50,222,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
258,50,228,0.5,0.6,13,26,False,ConstantRate,barabasi,1,0,50
259,50,227,0.5,0.6,12,35,False,ConstantRate,barabasi,1,0,50
260,50,218,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
261,50,226,0.5,0.6,13,37,False,ConstantRate,barabasi,1,0,50
262,50,227,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
263,50,221,0.5,0.6,12,30,False,ConstantRate,barabasi,1,0,50
264,50,219,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
265,50,223,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,50
266,50,219,0.5,0.6,14,27,False,ConstantRate,barabasi,1,0,50
267,50,222,0.5,0.6,13,27,False,ConstantRate,barabasi,1,0,50
268,50,222,0.5,0.6,14,27,False,ConstantRate,barabasi,1,0,50
269,50,224,0.5,0.6,13,37,False,ConstantRate,barabasi,1,0,50
270,50,221,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
271,50,219,0.5,0.6,12,29,False,ConstantRate,barabasi,1,0,50
272,50,220,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
273,50,226,0.5,0.6,14,33,False,ConstantRate,barabasi,1,0,50
274,50,224,0.5,0.6,16,31,False,ConstantRate,barabasi,1,0,50
275,50,220,0.5,0.6,13,26,False,ConstantRate,barabasi,1,0,50
276,50,224,0.5,0.6,14,29,False,ConstantRate,barabasi,1,0,50
277,50,223,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
278,50,222,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
279,50,219,0.5,0.6,14,31,False,ConstantRate,barabasi,1,0,50
280,50,226,0.5,0.6,14,31,False,ConstantRate,barabasi,1,0,50
281,50,225,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
282,50,222,0.5,0.6,14,29,False,ConstantRate,barabasi,1,0,50
283,50,221,0.5,0.6,14,29,False,ConstantRate,barabasi,1,0,50
284,50,225,0.5,0.6,14,22,False,ConstantRate,barabasi,1,0,50
285,50,223,0.5,0.6,12,26,False,ConstantRate,barabasi,1,0,50
286,50,227,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
287,50,221,0.5,0.6,14,30,False,ConstantRate,barabasi,1,0,50
288,50,220,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
289,50,224,0.5,0.6,14,28,False,ConstantRate,barabasi,1,0,50
290,50,226,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
291,50,222,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
292,50,218,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
293,50,223,0.5,0.6,13,36,False,ConstantRate,barabasi,1,0,50
294,50,219,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
295,50,226,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
296,50,225,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
297,50,222,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
298,50,222,0.5,0.6,13,27,False,ConstantRate,barabasi,1,0,50
299,50,230,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
300,50,225,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,50
301,50,226,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
302,50,219,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
303,50,227,0.5,0.6,14,25,False,ConstantRate,barabasi,1,0,50
304,50,225,0.5,0.6,12,33,False,ConstantRate,barabasi,1,0,50
305,50,227,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
306,50,227,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
307,50,225,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
308,50,225,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
309,50,224,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
310,50,220,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
311,50,224,0.5,0.6,13,23,False,ConstantRate,barabasi,1,0,50
312,50,226,0.5,0.6,14,28,False,ConstantRate,barabasi,1,0,50
313,50,221,0.5,0.6,14,28,False,ConstantRate,barabasi,1,0,50
314,50,220,0.5,0.6,13,24,False,ConstantRate,barabasi,1,0,50
315,50,225,0.5,0.6,12,24,False,ConstantRate,barabasi,1,0,50
316,50,217,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
317,50,224,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
318,50,224,0.5,0.6,14,31,False,ConstantRate,barabasi,1,0,50
319,50,225,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
320,50,222,0.5,0.6,12,33,False,ConstantRate,barabasi,1,0,50
321,50,225,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
322,50,216,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,50
323,50,231,0.5,0.6,14,33,False,ConstantRate,barabasi,1,0,50
324,50,220,0.5,0.6,13,26,False,ConstantRate,barabasi,1,0,50
325,50,222,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
326,50,220,0.5,0.6,12,29,False,ConstantRate,barabasi,1,0,49
327,50,225,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
328,50,224,0.5,0.6,13,35,False,ConstantRate,barabasi,1,0,50
329,50,225,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
330,50,221,0.5,0.6,12,32,False,ConstantRate,barabasi,1,0,50
331,50,226,0.5,0.6,13,27,False,ConstantRate,barabasi,1,0,50
332,50,220,0.5,0.6,13,35,False,ConstantRate,barabasi,1,0,50
333,50,227,0.5,0.6,12,31,False,ConstantRate,barabasi,1,0,50
334,50,226,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
335,50,218,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
336,50,222,0.5,0.6,14,21,False,ConstantRate,barabasi,1,0,50
337,50,229,0.5,0.6,13,25,False,ConstantRate,barabasi,1,0,50
338,50,224,0.5,0.6,13,38,False,ConstantRate,barabasi,1,0,50
339,50,227,0.5,0.6,14,31,False,ConstantRate,barabasi,1,0,50
340,50,228,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
341,50,217,0.5,0.6,13,24,False,ConstantRate,barabasi,1,0,49
342,50,223,0.5,0.6,13,24,False,ConstantRate,barabasi,1,0,50
343,50,225,0.5,0.6,13,24,False,ConstantRate,barabasi,1,0,50
344,50,221,0.5,0.6,12,29,False,ConstantRate,barabasi,1,0,50
345,50,227,0.5,0.6,13,35,False,ConstantRate,barabasi,1,0,50
346,50,220,0.5,0.6,14,29,False,ConstantRate,barabasi,1,0,50
347,50,219,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
348,50,224,0.5,0.6,13,26,False,ConstantRate,barabasi,1,0,50
349,50,221,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,49
350,50,223,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
351,50,221,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
352,50,220,0.5,0.6,12,27,False,ConstantRate,barabasi,1,0,50
353,50,229,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
354,50,227,0.5,0.6,14,29,False,ConstantRate,barabasi,1,0,50
355,50,219,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
356,50,217,0.5,0.6,13,26,False,ConstantRate,barabasi,1,0,49
357,50,222,0.5,0.6,12,22,False,ConstantRate,barabasi,1,0,50
358,50,228,0.5,0.6,12,34,False,ConstantRate,barabasi,1,0,50
359,50,227,0.5,0.6,13,35,False,ConstantRate,barabasi,1,0,50
360,50,218,0.5,0.6,17,29,False,ConstantRate,barabasi,1,0,50
361,50,226,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
362,50,227,0.5,0.6,13,24,False,ConstantRate,barabasi,1,0,50
363,50,221,0.5,0.6,13,27,False,ConstantRate,barabasi,1,0,50
364,50,219,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
365,50,223,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
366,50,219,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,50
367,50,222,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
368,50,222,0.5,0.6,12,36,False,ConstantRate,barabasi,1,0,50
369,50,224,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
370,50,221,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
371,50,219,0.5,0.6,18,27,False,ConstantRate,barabasi,1,0,50
372,50,220,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
373,50,226,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
374,50,224,0.5,0.6,14,35,False,ConstantRate,barabasi,1,0,50
375,50,220,0.5,0.6,12,31,False,ConstantRate,barabasi,1,0,50
376,50,224,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
377,50,223,0.5,0.6,13,29,False,ConstantRate,barabasi,1,0,50
378,50,222,0.5,0.6,14,31,False,ConstantRate,barabasi,1,0,50
379,50,219,0.5,0.6,14,28,False,ConstantRate,barabasi,1,0,50
380,50,226,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
381,50,225,0.5,0.6,14,34,False,ConstantRate,barabasi,1,0,50
382,50,222,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
383,50,221,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,50
384,50,225,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
385,50,223,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
386,50,227,0.5,0.6,14,25,False,ConstantRate,barabasi,1,0,50
387,50,221,0.5,0.6,15,37,False,ConstantRate,barabasi,1,0,50
388,50,220,0.5,0.6,14,33,False,ConstantRate,barabasi,1,0,50
389,50,224,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
390,50,226,0.5,0.6,14,32,False,ConstantRate,barabasi,1,0,50
391,50,222,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
392,50,218,0.5,0.6,13,33,False,ConstantRate,barabasi,1,0,50
393,50,223,0.5,0.6,13,37,False,ConstantRate,barabasi,1,0,50
394,50,219,0.5,0.6,14,29,False,ConstantRate,barabasi,1,0,50
395,50,226,0.5,0.6,12,28,False,ConstantRate,barabasi,1,0,50
396,50,225,0.5,0.6,14,34,False,ConstantRate,barabasi,1,0,50
397,50,222,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,50
398,50,222,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
399,50,230,0.5,0.6,13,23,False,ConstantRate,barabasi,1,0,50
3600,50,225,0.5,0.6,14,24,False,ConstantRate,random,1,0,50
3601,50,226,0.5,0.6,12,30,False,ConstantRate,random,1,0,50
3602,50,219,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
3603,50,227,0.5,0.6,13,36,False,ConstantRate,random,1,0,50
3604,50,225,0.5,0.6,13,24,False,ConstantRate,random,1,0,50
3605,50,227,0.5,0.6,14,28,False,ConstantRate,random,1,0,50
3606,50,227,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3607,50,225,0.5,0.6,13,25,False,ConstantRate,random,1,0,50
3608,50,225,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
3609,50,224,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3610,50,220,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
3611,50,224,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
3612,50,226,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3613,50,221,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
3614,50,220,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3615,50,225,0.5,0.6,13,37,False,ConstantRate,random,1,0,50
3616,50,217,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
3617,50,224,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3618,50,224,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3619,50,225,0.5,0.6,13,35,False,ConstantRate,random,1,0,50
3620,50,222,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3621,50,225,0.5,0.6,13,37,False,ConstantRate,random,1,0,50
3622,50,216,0.5,0.6,14,23,False,ConstantRate,random,1,0,50
3623,50,231,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3624,50,220,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3625,50,222,0.5,0.6,14,30,False,ConstantRate,random,1,0,50
3626,50,220,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3627,50,225,0.5,0.6,14,32,False,ConstantRate,random,1,0,50
3628,50,224,0.5,0.6,12,24,False,ConstantRate,random,1,0,50
3629,50,225,0.5,0.6,14,35,False,ConstantRate,random,1,0,50
3630,50,221,0.5,0.6,13,35,False,ConstantRate,random,1,0,50
3631,50,226,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3632,50,220,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3633,50,227,0.5,0.6,14,28,False,ConstantRate,random,1,0,50
3634,50,226,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3635,50,218,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3636,50,222,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
3637,50,229,0.5,0.6,12,29,False,ConstantRate,random,1,0,50
3638,50,224,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
3639,50,227,0.5,0.6,14,27,False,ConstantRate,random,1,0,50
3640,50,228,0.5,0.6,14,28,False,ConstantRate,random,1,0,50
3641,50,217,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3642,50,223,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3643,50,225,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3644,50,221,0.5,0.6,15,28,False,ConstantRate,random,1,0,50
3645,50,227,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3646,50,220,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
3647,50,219,0.5,0.6,13,35,False,ConstantRate,random,1,0,50
3648,50,224,0.5,0.6,12,29,False,ConstantRate,random,1,0,50
3649,50,221,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3650,50,223,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3651,50,221,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3652,50,220,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3653,50,229,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
3654,50,227,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3655,50,219,0.5,0.6,12,34,False,ConstantRate,random,1,0,50
3656,50,217,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
3657,50,222,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3658,50,228,0.5,0.6,12,24,False,ConstantRate,random,1,0,50
3659,50,227,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3660,50,218,0.5,0.6,13,37,False,ConstantRate,random,1,0,50
3661,50,226,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3662,50,227,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3663,50,221,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
3664,50,219,0.5,0.6,14,27,False,ConstantRate,random,1,0,50
3665,50,223,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3666,50,219,0.5,0.6,14,33,False,ConstantRate,random,1,0,50
3667,50,222,0.5,0.6,14,23,False,ConstantRate,random,1,0,50
3668,50,222,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3669,50,224,0.5,0.6,13,24,False,ConstantRate,random,1,0,50
3670,50,221,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3671,50,219,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3672,50,220,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3673,50,226,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
3674,50,224,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3675,50,220,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3676,50,224,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
3677,50,223,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3678,50,222,0.5,0.6,14,36,False,ConstantRate,random,1,0,50
3679,50,219,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
3680,50,226,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3681,50,225,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3682,50,222,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3683,50,221,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3684,50,225,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
3685,50,223,0.5,0.6,13,36,False,ConstantRate,random,1,0,50
3686,50,227,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3687,50,221,0.5,0.6,13,25,False,ConstantRate,random,1,0,50
3688,50,220,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3689,50,224,0.5,0.6,14,38,False,ConstantRate,random,1,0,50
3690,50,226,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3691,50,222,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3692,50,218,0.5,0.6,15,31,False,ConstantRate,random,1,0,50
3693,50,223,0.5,0.6,13,22,False,ConstantRate,random,1,0,50
3694,50,219,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3695,50,226,0.5,0.6,13,36,False,ConstantRate,random,1,0,50
3696,50,225,0.5,0.6,14,26,False,ConstantRate,random,1,0,50
3697,50,222,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3698,50,222,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3699,50,230,0.5,0.6,14,28,False,ConstantRate,random,1,0,50
3700,50,225,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3701,50,226,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3702,50,219,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
3703,50,227,0.5,0.6,13,24,False,ConstantRate,random,1,0,50
3704,50,225,0.5,0.6,12,31,False,ConstantRate,random,1,0,50
3705,50,227,0.5,0.6,13,25,False,ConstantRate,random,1,0,50
3706,50,227,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3707,50,225,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
3708,50,225,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3709,50,224,0.5,0.6,13,22,False,ConstantRate,random,1,0,50
3710,50,220,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
3711,50,224,0.5,0.6,12,31,False,ConstantRate,random,1,0,50
3712,50,226,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3713,50,221,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3714,50,220,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
3715,50,225,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3716,50,217,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
3717,50,224,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3718,50,224,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3719,50,225,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3720,50,222,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3721,50,225,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3722,50,216,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3723,50,231,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3724,50,220,0.5,0.6,13,37,False,ConstantRate,random,1,0,50
3725,50,222,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3726,50,220,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3727,50,225,0.5,0.6,14,27,False,ConstantRate,random,1,0,50
3728,50,224,0.5,0.6,12,30,False,ConstantRate,random,1,0,50
3729,50,225,0.5,0.6,13,24,False,ConstantRate,random,1,0,50
3730,50,221,0.5,0.6,13,24,False,ConstantRate,random,1,0,50
3731,50,226,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3732,50,220,0.5,0.6,12,27,False,ConstantRate,random,1,0,50
3733,50,227,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
3734,50,226,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3735,50,218,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3736,50,222,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
3737,50,229,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
3738,50,224,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3739,50,227,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
3740,50,228,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3741,50,217,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3742,50,223,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
3743,50,225,0.5,0.6,14,35,False,ConstantRate,random,1,0,50
3744,50,221,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3745,50,227,0.5,0.6,13,23,False,ConstantRate,random,1,0,50
3746,50,220,0.5,0.6,13,35,False,ConstantRate,random,1,0,50
3747,50,219,0.5,0.6,14,26,False,ConstantRate,random,1,0,50
3748,50,224,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
3749,50,221,0.5,0.6,13,24,False,ConstantRate,random,1,0,50
3750,50,223,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
3751,50,221,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
3752,50,220,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3753,50,229,0.5,0.6,14,30,False,ConstantRate,random,1,0,50
3754,50,227,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3755,50,219,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3756,50,217,0.5,0.6,14,32,False,ConstantRate,random,1,0,50
3757,50,222,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
3758,50,228,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3759,50,227,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
3760,50,218,0.5,0.6,15,29,False,ConstantRate,random,1,0,50
3761,50,226,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3762,50,227,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3763,50,221,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
3764,50,219,0.5,0.6,13,35,False,ConstantRate,random,1,0,50
3765,50,223,0.5,0.6,14,33,False,ConstantRate,random,1,0,50
3766,50,219,0.5,0.6,14,36,False,ConstantRate,random,1,0,50
3767,50,222,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
3768,50,222,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
3769,50,224,0.5,0.6,12,30,False,ConstantRate,random,1,0,50
3770,50,221,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
3771,50,219,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
3772,50,220,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
