,n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
1433,170,827,0.5,0.6,14,91,False,ConstantRate,barabasi,1,0,170
1434,170,826,0.5,0.6,13,108,False,ConstantRate,barabasi,1,0,170
1435,170,818,0.5,0.6,14,96,False,ConstantRate,barabasi,1,0,170
1436,170,822,0.5,0.6,15,101,False,ConstantRate,barabasi,1,0,170
1437,170,829,0.5,0.6,15,108,False,ConstantRate,barabasi,1,0,170
1438,170,824,0.5,0.6,14,99,False,ConstantRate,barabasi,1,0,170
1439,170,827,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1440,170,828,0.5,0.6,14,112,False,ConstantRate,barabasi,1,0,170
1441,170,817,0.5,0.6,14,103,False,ConstantRate,barabasi,1,0,169
1442,170,823,0.5,0.6,14,108,False,ConstantRate,barabasi,1,0,170
1443,170,825,0.5,0.6,14,97,False,ConstantRate,barabasi,1,0,170
1444,170,821,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1445,170,827,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,170
1446,170,820,0.5,0.6,13,96,False,ConstantRate,barabasi,1,0,170
1447,170,819,0.5,0.6,15,101,False,ConstantRate,barabasi,1,0,170
1448,170,824,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,170
1449,170,821,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,169
1450,170,823,0.5,0.6,13,113,False,ConstantRate,barabasi,1,0,170
1451,170,821,0.5,0.6,16,105,False,ConstantRate,barabasi,1,0,170
1452,170,820,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,170
1453,170,829,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,170
1454,170,827,0.5,0.6,14,102,False,ConstantRate,barabasi,1,0,170
1455,170,819,0.5,0.6,14,95,False,ConstantRate,barabasi,1,0,170
1456,170,817,0.5,0.6,14,101,False,ConstantRate,barabasi,1,0,169
1457,170,822,0.5,0.6,14,108,False,ConstantRate,barabasi,1,0,170
1458,170,828,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,170
1459,170,827,0.5,0.6,13,92,False,ConstantRate,barabasi,1,0,170
1460,170,818,0.5,0.6,14,116,False,ConstantRate,barabasi,1,0,170
1461,170,826,0.5,0.6,14,99,False,ConstantRate,barabasi,1,0,170
1462,170,827,0.5,0.6,14,95,False,ConstantRate,barabasi,1,0,170
1463,170,821,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,170
1464,170,819,0.5,0.6,13,100,False,ConstantRate,barabasi,1,0,170
1465,170,823,0.5,0.6,13,94,False,ConstantRate,barabasi,1,0,170
1466,170,819,0.5,0.6,13,103,False,ConstantRate,barabasi,1,0,170
1467,170,822,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1468,170,822,0.5,0.6,14,94,False,ConstantRate,barabasi,1,0,170
1469,170,824,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,170
1470,170,821,0.5,0.6,15,102,False,ConstantRate,barabasi,1,0,170
1471,170,819,0.5,0.6,14,118,False,ConstantRate,barabasi,1,0,170
1472,170,820,0.5,0.6,14,98,False,ConstantRate,barabasi,1,0,170
1473,170,826,0.5,0.6,13,95,False,ConstantRate,barabasi,1,0,170
1474,170,824,0.5,0.6,14,84,False,ConstantRate,barabasi,1,0,170
1475,170,820,0.5,0.6,14,99,False,ConstantRate,barabasi,1,0,170
1476,170,824,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,170
1477,170,823,0.5,0.6,14,93,False,ConstantRate,barabasi,1,0,170
1478,170,822,0.5,0.6,14,104,False,ConstantRate,barabasi,1,0,170
1479,170,819,0.5,0.6,14,89,False,ConstantRate,barabasi,1,0,170
1480,170,826,0.5,0.6,13,110,False,ConstantRate,barabasi,1,0,170
1481,170,825,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,170
1482,170,822,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,170
1483,170,821,0.5,0.6,13,105,False,ConstantRate,barabasi,1,0,170
1484,170,825,0.5,0.6,15,111,False,ConstantRate,barabasi,1,0,170
1485,170,823,0.5,0.6,13,98,False,ConstantRate,barabasi,1,0,170
1486,170,827,0.5,0.6,14,103,False,ConstantRate,barabasi,1,0,170
1487,170,821,0.5,0.6,14,90,False,ConstantRate,barabasi,1,0,170
1488,170,820,0.5,0.6,13,107,False,ConstantRate,barabasi,1,0,170
1489,170,824,0.5,0.6,13,104,False,ConstantRate,barabasi,1,0,170
1490,170,826,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1491,170,822,0.5,0.6,14,87,False,ConstantRate,barabasi,1,0,170
1492,170,818,0.5,0.6,14,112,False,ConstantRate,barabasi,1,0,170
1493,170,823,0.5,0.6,13,101,False,ConstantRate,barabasi,1,0,170
1494,170,819,0.5,0.6,14,95,False,ConstantRate,barabasi,1,0,170
1495,170,826,0.5,0.6,15,98,False,ConstantRate,barabasi,1,0,170
1496,170,825,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1497,170,822,0.5,0.6,14,103,False,ConstantRate,barabasi,1,0,170
1498,170,822,0.5,0.6,15,103,False,ConstantRate,barabasi,1,0,170
1499,170,830,0.5,0.6,15,112,False,ConstantRate,barabasi,1,0,170
1500,170,825,0.5,0.6,14,97,False,ConstantRate,barabasi,1,0,170
1501,170,826,0.5,0.6,15,99,False,ConstantRate,barabasi,1,0,170
1502,170,819,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,170
1503,170,827,0.5,0.6,15,100,False,ConstantRate,barabasi,1,0,170
1504,170,825,0.5,0.6,15,97,False,ConstantRate,barabasi,1,0,170
1505,170,827,0.5,0.6,14,94,False,ConstantRate,barabasi,1,0,170
1506,170,827,0.5,0.6,14,111,False,ConstantRate,barabasi,1,0,170
1507,170,825,0.5,0.6,15,107,False,ConstantRate,barabasi,1,0,170
1508,170,825,0.5,0.6,13,99,False,ConstantRate,barabasi,1,0,170
1509,170,824,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1510,170,820,0.5,0.6,15,106,False,ConstantRate,barabasi,1,0,170
1511,170,824,0.5,0.6,13,114,False,ConstantRate,barabasi,1,0,170
1512,170,826,0.5,0.6,15,101,False,ConstantRate,barabasi,1,0,170
1513,170,821,0.5,0.6,14,104,False,ConstantRate,barabasi,1,0,170
1514,170,820,0.5,0.6,14,104,False,ConstantRate,barabasi,1,0,170
1515,170,825,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,170
1516,170,817,0.5,0.6,15,99,False,ConstantRate,barabasi,1,0,170
1517,170,824,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1518,170,824,0.5,0.6,14,99,False,ConstantRate,barabasi,1,0,170
1519,170,825,0.5,0.6,14,96,False,ConstantRate,barabasi,1,0,170
1520,170,822,0.5,0.6,15,89,False,ConstantRate,barabasi,1,0,170
1521,170,825,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1522,170,816,0.5,0.6,14,108,False,ConstantRate,barabasi,1,0,170
1523,170,831,0.5,0.6,15,99,False,ConstantRate,barabasi,1,0,170
1524,170,820,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1525,170,822,0.5,0.6,14,104,False,ConstantRate,barabasi,1,0,170
1526,170,820,0.5,0.6,13,102,False,ConstantRate,barabasi,1,0,169
1527,170,825,0.5,0.6,15,100,False,ConstantRate,barabasi,1,0,170
1528,170,824,0.5,0.6,14,102,False,ConstantRate,barabasi,1,0,170
1529,170,825,0.5,0.6,13,118,False,ConstantRate,barabasi,1,0,170
1530,170,821,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1531,170,826,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,170
1532,170,820,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,170
1533,170,827,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,170
1534,170,826,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,170
1535,170,818,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1536,170,822,0.5,0.6,14,101,False,ConstantRate,barabasi,1,0,170
1537,170,829,0.5,0.6,13,98,False,ConstantRate,barabasi,1,0,170
1538,170,824,0.5,0.6,14,97,False,ConstantRate,barabasi,1,0,170
1539,170,827,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1540,170,828,0.5,0.6,14,103,False,ConstantRate,barabasi,1,0,170
1541,170,817,0.5,0.6,13,97,False,ConstantRate,barabasi,1,0,169
1542,170,823,0.5,0.6,14,96,False,ConstantRate,barabasi,1,0,170
1543,170,825,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1544,170,821,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,170
1545,170,827,0.5,0.6,14,96,False,ConstantRate,barabasi,1,0,170
1546,170,820,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1547,170,819,0.5,0.6,15,100,False,ConstantRate,barabasi,1,0,170
1548,170,824,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,170
1549,170,821,0.5,0.6,14,94,False,ConstantRate,barabasi,1,0,169
1550,170,823,0.5,0.6,14,97,False,ConstantRate,barabasi,1,0,170
1551,170,821,0.5,0.6,15,98,False,ConstantRate,barabasi,1,0,170
1552,170,820,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,170
1553,170,829,0.5,0.6,14,112,False,ConstantRate,barabasi,1,0,170
1554,170,827,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,170
1555,170,819,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,170
1556,170,817,0.5,0.6,14,99,False,ConstantRate,barabasi,1,0,169
1557,170,822,0.5,0.6,13,96,False,ConstantRate,barabasi,1,0,170
1558,170,828,0.5,0.6,13,90,False,ConstantRate,barabasi,1,0,170
1559,170,827,0.5,0.6,14,96,False,ConstantRate,barabasi,1,0,170
1560,170,818,0.5,0.6,14,101,False,ConstantRate,barabasi,1,0,170
1561,170,826,0.5,0.6,14,108,False,ConstantRate,barabasi,1,0,170
1562,170,827,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,170
1563,170,821,0.5,0.6,14,94,False,ConstantRate,barabasi,1,0,170
1564,170,819,0.5,0.6,14,111,False,ConstantRate,barabasi,1,0,170
1565,170,823,0.5,0.6,15,101,False,ConstantRate,barabasi,1,0,170
1566,170,819,0.5,0.6,13,95,False,ConstantRate,barabasi,1,0,170
1567,170,822,0.5,0.6,14,96,False,ConstantRate,barabasi,1,0,170
1568,170,822,0.5,0.6,13,96,False,ConstantRate,barabasi,1,0,170
1569,170,824,0.5,0.6,15,112,False,ConstantRate,barabasi,1,0,170
1570,170,821,0.5,0.6,13,92,False,ConstantRate,barabasi,1,0,170
1571,170,819,0.5,0.6,14,99,False,ConstantRate,barabasi,1,0,170
1572,170,820,0.5,0.6,14,104,False,ConstantRate,barabasi,1,0,170
1573,170,826,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,170
1574,170,824,0.5,0.6,14,103,False,ConstantRate,barabasi,1,0,170
1575,170,820,0.5,0.6,14,94,False,ConstantRate,barabasi,1,0,170
1576,170,824,0.5,0.6,13,92,False,ConstantRate,barabasi,1,0,170
1577,170,823,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,170
1578,170,822,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,170
1579,170,819,0.5,0.6,13,101,False,ConstantRate,barabasi,1,0,170
1580,170,826,0.5,0.6,14,93,False,ConstantRate,barabasi,1,0,170
1581,170,825,0.5,0.6,14,102,False,ConstantRate,barabasi,1,0,170
1582,170,822,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1583,170,821,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,170
1584,170,825,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1585,170,823,0.5,0.6,15,108,False,ConstantRate,barabasi,1,0,170
1586,170,827,0.5,0.6,14,92,False,ConstantRate,barabasi,1,0,170
1587,170,821,0.5,0.6,15,108,False,ConstantRate,barabasi,1,0,170
1588,170,820,0.5,0.6,14,102,False,ConstantRate,barabasi,1,0,170
1589,170,824,0.5,0.6,15,112,False,ConstantRate,barabasi,1,0,170
1590,170,826,0.5,0.6,15,103,False,ConstantRate,barabasi,1,0,170
1591,170,822,0.5,0.6,14,93,False,ConstantRate,barabasi,1,0,170
1592,170,818,0.5,0.6,14,95,False,ConstantRate,barabasi,1,0,170
1593,170,823,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,170
1594,170,819,0.5,0.6,14,111,False,ConstantRate,barabasi,1,0,170
1595,170,826,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,170
1596,170,825,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,170
1597,170,822,0.5,0.6,14,102,False,ConstantRate,barabasi,1,0,170
1598,170,822,0.5,0.6,14,99,False,ConstantRate,barabasi,1,0,170
1599,170,830,0.5,0.6,14,119,False,ConstantRate,barabasi,1,0,170
4800,170,825,0.5,0.6,15,95,False,ConstantRate,random,1,0,170
4801,170,826,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4802,170,819,0.5,0.6,15,94,False,ConstantRate,random,1,0,170
4803,170,827,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4804,170,825,0.5,0.6,14,109,False,ConstantRate,random,1,0,170
4805,170,827,0.5,0.6,16,105,False,ConstantRate,random,1,0,170
4806,170,827,0.5,0.6,14,110,False,ConstantRate,random,1,0,170
4807,170,825,0.5,0.6,14,110,False,ConstantRate,random,1,0,170
4808,170,825,0.5,0.6,13,101,False,ConstantRate,random,1,0,170
4809,170,824,0.5,0.6,14,102,False,ConstantRate,random,1,0,170
4810,170,820,0.5,0.6,14,106,False,ConstantRate,random,1,0,170
4811,170,824,0.5,0.6,15,102,False,ConstantRate,random,1,0,170
4812,170,826,0.5,0.6,14,111,False,ConstantRate,random,1,0,170
4813,170,821,0.5,0.6,15,105,False,ConstantRate,random,1,0,170
4814,170,820,0.5,0.6,15,107,False,ConstantRate,random,1,0,170
4815,170,825,0.5,0.6,14,102,False,ConstantRate,random,1,0,170
4816,170,817,0.5,0.6,15,99,False,ConstantRate,random,1,0,170
4817,170,824,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4818,170,824,0.5,0.6,17,100,False,ConstantRate,random,1,0,170
4819,170,825,0.5,0.6,15,101,False,ConstantRate,random,1,0,170
4820,170,822,0.5,0.6,15,104,False,ConstantRate,random,1,0,170
4821,170,825,0.5,0.6,14,95,False,ConstantRate,random,1,0,170
4822,170,816,0.5,0.6,14,95,False,ConstantRate,random,1,0,170
4823,170,831,0.5,0.6,14,111,False,ConstantRate,random,1,0,170
4824,170,820,0.5,0.6,15,110,False,ConstantRate,random,1,0,170
4825,170,822,0.5,0.6,14,91,False,ConstantRate,random,1,0,170
4826,170,820,0.5,0.6,14,91,False,ConstantRate,random,1,0,170
4827,170,825,0.5,0.6,14,111,False,ConstantRate,random,1,0,170
4828,170,824,0.5,0.6,14,99,False,ConstantRate,random,1,0,170
4829,170,825,0.5,0.6,15,96,False,ConstantRate,random,1,0,170
4830,170,821,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4831,170,826,0.5,0.6,14,109,False,ConstantRate,random,1,0,170
4832,170,820,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
4833,170,827,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4834,170,826,0.5,0.6,14,106,False,ConstantRate,random,1,0,170
4835,170,818,0.5,0.6,14,93,False,ConstantRate,random,1,0,170
4836,170,822,0.5,0.6,14,93,False,ConstantRate,random,1,0,170
4837,170,829,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4838,170,824,0.5,0.6,14,99,False,ConstantRate,random,1,0,170
4839,170,827,0.5,0.6,15,103,False,ConstantRate,random,1,0,170
4840,170,828,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4841,170,817,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4842,170,823,0.5,0.6,14,98,False,ConstantRate,random,1,0,170
4843,170,825,0.5,0.6,14,108,False,ConstantRate,random,1,0,170
4844,170,821,0.5,0.6,14,106,False,ConstantRate,random,1,0,170
4845,170,827,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4846,170,820,0.5,0.6,15,99,False,ConstantRate,random,1,0,170
4847,170,819,0.5,0.6,14,112,False,ConstantRate,random,1,0,170
4848,170,824,0.5,0.6,14,101,False,ConstantRate,random,1,0,170
4849,170,821,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
4850,170,823,0.5,0.6,15,111,False,ConstantRate,random,1,0,170
4851,170,821,0.5,0.6,15,97,False,ConstantRate,random,1,0,170
4852,170,820,0.5,0.6,15,101,False,ConstantRate,random,1,0,170
4853,170,829,0.5,0.6,14,91,False,ConstantRate,random,1,0,170
4854,170,827,0.5,0.6,15,124,False,ConstantRate,random,1,0,170
4855,170,819,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4856,170,817,0.5,0.6,15,106,False,ConstantRate,random,1,0,170
4857,170,822,0.5,0.6,14,95,False,ConstantRate,random,1,0,170
4858,170,828,0.5,0.6,14,99,False,ConstantRate,random,1,0,170
4859,170,827,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
4860,170,818,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
4861,170,826,0.5,0.6,14,108,False,ConstantRate,random,1,0,170
4862,170,827,0.5,0.6,15,99,False,ConstantRate,random,1,0,170
4863,170,821,0.5,0.6,14,110,False,ConstantRate,random,1,0,170
4864,170,819,0.5,0.6,14,107,False,ConstantRate,random,1,0,170
4865,170,823,0.5,0.6,14,96,False,ConstantRate,random,1,0,170
4866,170,819,0.5,0.6,17,99,False,ConstantRate,random,1,0,170
4867,170,822,0.5,0.6,14,89,False,ConstantRate,random,1,0,170
4868,170,822,0.5,0.6,14,89,False,ConstantRate,random,1,0,170
4869,170,824,0.5,0.6,14,111,False,ConstantRate,random,1,0,170
4870,170,821,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4871,170,819,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4872,170,820,0.5,0.6,14,109,False,ConstantRate,random,1,0,170
4873,170,826,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
4874,170,824,0.5,0.6,14,101,False,ConstantRate,random,1,0,170
4875,170,820,0.5,0.6,15,110,False,ConstantRate,random,1,0,170
4876,170,824,0.5,0.6,16,102,False,ConstantRate,random,1,0,170
4877,170,823,0.5,0.6,14,106,False,ConstantRate,random,1,0,170
4878,170,822,0.5,0.6,15,99,False,ConstantRate,random,1,0,170
4879,170,819,0.5,0.6,14,102,False,ConstantRate,random,1,0,170
4880,170,826,0.5,0.6,15,97,False,ConstantRate,random,1,0,170
4881,170,825,0.5,0.6,14,105,False,ConstantRate,random,1,0,170
4882,170,822,0.5,0.6,14,109,False,ConstantRate,random,1,0,170
4883,170,821,0.5,0.6,14,106,False,ConstantRate,random,1,0,170
4884,170,825,0.5,0.6,14,98,False,ConstantRate,random,1,0,170
4885,170,823,0.5,0.6,14,110,False,ConstantRate,random,1,0,170
4886,170,827,0.5,0.6,15,107,False,ConstantRate,random,1,0,170
4887,170,821,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4888,170,820,0.5,0.6,15,115,False,ConstantRate,random,1,0,170
4889,170,824,0.5,0.6,14,88,False,ConstantRate,random,1,0,170
4890,170,826,0.5,0.6,14,99,False,ConstantRate,random,1,0,170
4891,170,822,0.5,0.6,15,113,False,ConstantRate,random,1,0,170
4892,170,818,0.5,0.6,14,106,False,ConstantRate,random,1,0,170
4893,170,823,0.5,0.6,14,91,False,ConstantRate,random,1,0,170
4894,170,819,0.5,0.6,14,96,False,ConstantRate,random,1,0,170
4895,170,826,0.5,0.6,14,105,False,ConstantRate,random,1,0,170
4896,170,825,0.5,0.6,15,109,False,ConstantRate,random,1,0,170
4897,170,822,0.5,0.6,14,108,False,ConstantRate,random,1,0,170
4898,170,822,0.5,0.6,14,112,False,ConstantRate,random,1,0,170
4899,170,830,0.5,0.6,14,108,False,ConstantRate,random,1,0,170
4900,170,825,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
4901,170,826,0.5,0.6,14,96,False,ConstantRate,random,1,0,170
4902,170,819,0.5,0.6,14,93,False,ConstantRate,random,1,0,170
4903,170,827,0.5,0.6,13,102,False,ConstantRate,random,1,0,170
4904,170,825,0.5,0.6,14,108,False,ConstantRate,random,1,0,170
4905,170,827,0.5,0.6,15,92,False,ConstantRate,random,1,0,170
4906,170,827,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
4907,170,825,0.5,0.6,15,106,False,ConstantRate,random,1,0,170
4908,170,825,0.5,0.6,13,109,False,ConstantRate,random,1,0,170
4909,170,824,0.5,0.6,14,108,False,ConstantRate,random,1,0,170
4910,170,820,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4911,170,824,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4912,170,826,0.5,0.6,14,96,False,ConstantRate,random,1,0,170
4913,170,821,0.5,0.6,15,96,False,ConstantRate,random,1,0,170
4914,170,820,0.5,0.6,13,105,False,ConstantRate,random,1,0,170
4915,170,825,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4916,170,817,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4917,170,824,0.5,0.6,15,108,False,ConstantRate,random,1,0,170
4918,170,824,0.5,0.6,14,94,False,ConstantRate,random,1,0,170
4919,170,825,0.5,0.6,15,115,False,ConstantRate,random,1,0,170
4920,170,822,0.5,0.6,15,94,False,ConstantRate,random,1,0,170
4921,170,825,0.5,0.6,16,106,False,ConstantRate,random,1,0,170
4922,170,816,0.5,0.6,14,88,False,ConstantRate,random,1,0,170
4923,170,831,0.5,0.6,15,104,False,ConstantRate,random,1,0,170
4924,170,820,0.5,0.6,14,102,False,ConstantRate,random,1,0,170
4925,170,822,0.5,0.6,16,112,False,ConstantRate,random,1,0,170
4926,170,820,0.5,0.6,15,100,False,ConstantRate,random,1,0,170
4927,170,825,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
4928,170,824,0.5,0.6,14,102,False,ConstantRate,random,1,0,170
4929,170,825,0.5,0.6,14,98,False,ConstantRate,random,1,0,170
4930,170,821,0.5,0.6,14,102,False,ConstantRate,random,1,0,170
4931,170,826,0.5,0.6,15,101,False,ConstantRate,random,1,0,170
4932,170,820,0.5,0.6,14,107,False,ConstantRate,random,1,0,170
4933,170,827,0.5,0.6,15,92,False,ConstantRate,random,1,0,170
4934,170,826,0.5,0.6,15,107,False,ConstantRate,random,1,0,170
4935,170,818,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4936,170,822,0.5,0.6,14,108,False,ConstantRate,random,1,0,170
4937,170,829,0.5,0.6,14,98,False,ConstantRate,random,1,0,170
4938,170,824,0.5,0.6,14,111,False,ConstantRate,random,1,0,170
4939,170,827,0.5,0.6,14,94,False,ConstantRate,random,1,0,170
4940,170,828,0.5,0.6,14,101,False,ConstantRate,random,1,0,170
4941,170,817,0.5,0.6,13,99,False,ConstantRate,random,1,0,170
4942,170,823,0.5,0.6,14,97,False,ConstantRate,random,1,0,170
4943,170,825,0.5,0.6,14,96,False,ConstantRate,random,1,0,170
4944,170,821,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4945,170,827,0.5,0.6,13,103,False,ConstantRate,random,1,0,170
4946,170,820,0.5,0.6,14,106,False,ConstantRate,random,1,0,170
4947,170,819,0.5,0.6,15,112,False,ConstantRate,random,1,0,170
4948,170,824,0.5,0.6,14,93,False,ConstantRate,random,1,0,170
4949,170,821,0.5,0.6,14,99,False,ConstantRate,random,1,0,170
4950,170,823,0.5,0.6,15,103,False,ConstantRate,random,1,0,170
4951,170,821,0.5,0.6,15,92,False,ConstantRate,random,1,0,170
4952,170,820,0.5,0.6,14,105,False,ConstantRate,random,1,0,170
4953,170,829,0.5,0.6,14,106,False,ConstantRate,random,1,0,170
4954,170,827,0.5,0.6,15,103,False,ConstantRate,random,1,0,170
4955,170,819,0.5,0.6,16,100,False,ConstantRate,random,1,0,170
4956,170,817,0.5,0.6,16,100,False,ConstantRate,random,1,0,170
4957,170,822,0.5,0.6,14,105,False,ConstantRate,random,1,0,170
4958,170,828,0.5,0.6,14,110,False,ConstantRate,random,1,0,170
4959,170,827,0.5,0.6,14,96,False,ConstantRate,random,1,0,170
4960,170,818,0.5,0.6,14,107,False,ConstantRate,random,1,0,170
4961,170,826,0.5,0.6,14,111,False,ConstantRate,random,1,0,170
4962,170,827,0.5,0.6,14,103,False,ConstantRate,random,1,0,170
4963,170,821,0.5,0.6,13,109,False,ConstantRate,random,1,0,170
4964,170,819,0.5,0.6,14,104,False,ConstantRate,random,1,0,170
4965,170,823,0.5,0.6,13,104,False,ConstantRate,random,1,0,170
4966,170,819,0.5,0.6,15,107,False,ConstantRate,random,1,0,170
4967,170,822,0.5,0.6,14,100,False,ConstantRate,random,1,0,170
