,n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
3833,70,327,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
3834,70,326,0.5,0.6,13,35,False,ConstantRate,random,1,0,70
3835,70,318,0.5,0.6,14,41,False,ConstantRate,random,1,0,70
3836,70,322,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3837,70,329,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3838,70,324,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
3839,70,327,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3840,70,328,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
3841,70,317,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
3842,70,323,0.5,0.6,13,46,False,ConstantRate,random,1,0,70
3843,70,325,0.5,0.6,14,37,False,ConstantRate,random,1,0,70
3844,70,321,0.5,0.6,13,35,False,ConstantRate,random,1,0,70
3845,70,327,0.5,0.6,14,45,False,ConstantRate,random,1,0,70
3846,70,320,0.5,0.6,13,47,False,ConstantRate,random,1,0,70
3847,70,319,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
3848,70,324,0.5,0.6,14,38,False,ConstantRate,random,1,0,70
3849,70,321,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3850,70,323,0.5,0.6,14,45,False,ConstantRate,random,1,0,70
3851,70,321,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3852,70,320,0.5,0.6,14,49,False,ConstantRate,random,1,0,70
3853,70,329,0.5,0.6,13,31,False,ConstantRate,random,1,0,70
3854,70,327,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3855,70,319,0.5,0.6,14,39,False,ConstantRate,random,1,0,70
3856,70,317,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3857,70,322,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
3858,70,328,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
3859,70,327,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
3860,70,318,0.5,0.6,14,45,False,ConstantRate,random,1,0,70
3861,70,326,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3862,70,327,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
3863,70,321,0.5,0.6,14,30,False,ConstantRate,random,1,0,70
3864,70,319,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
3865,70,323,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3866,70,319,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3867,70,322,0.5,0.6,13,30,False,ConstantRate,random,1,0,70
3868,70,322,0.5,0.6,15,36,False,ConstantRate,random,1,0,70
3869,70,324,0.5,0.6,14,45,False,ConstantRate,random,1,0,70
3870,70,321,0.5,0.6,15,42,False,ConstantRate,random,1,0,70
3871,70,319,0.5,0.6,14,42,False,ConstantRate,random,1,0,70
3872,70,320,0.5,0.6,13,48,False,ConstantRate,random,1,0,70
3873,70,326,0.5,0.6,14,45,False,ConstantRate,random,1,0,70
3874,70,324,0.5,0.6,14,48,False,ConstantRate,random,1,0,70
3875,70,320,0.5,0.6,14,38,False,ConstantRate,random,1,0,70
3876,70,324,0.5,0.6,14,44,False,ConstantRate,random,1,0,70
3877,70,323,0.5,0.6,14,39,False,ConstantRate,random,1,0,70
3878,70,322,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3879,70,319,0.5,0.6,14,46,False,ConstantRate,random,1,0,70
3880,70,326,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
3881,70,325,0.5,0.6,13,36,False,ConstantRate,random,1,0,70
3882,70,322,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3883,70,321,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
3884,70,325,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
3885,70,323,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3886,70,327,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
3887,70,321,0.5,0.6,12,41,False,ConstantRate,random,1,0,70
3888,70,320,0.5,0.6,15,37,False,ConstantRate,random,1,0,70
3889,70,324,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3890,70,326,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3891,70,322,0.5,0.6,14,40,False,ConstantRate,random,1,0,70
3892,70,318,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
3893,70,323,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3894,70,319,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
3895,70,326,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
3896,70,325,0.5,0.6,14,40,False,ConstantRate,random,1,0,70
3897,70,322,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3898,70,322,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
3899,70,330,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
3900,70,325,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
3901,70,326,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
3902,70,319,0.5,0.6,13,33,False,ConstantRate,random,1,0,70
3903,70,327,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3904,70,325,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
3905,70,327,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
3906,70,327,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
3907,70,325,0.5,0.6,14,42,False,ConstantRate,random,1,0,70
3908,70,325,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
3909,70,324,0.5,0.6,14,41,False,ConstantRate,random,1,0,70
3910,70,320,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3911,70,324,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3912,70,326,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3913,70,321,0.5,0.6,13,37,False,ConstantRate,random,1,0,70
3914,70,320,0.5,0.6,14,46,False,ConstantRate,random,1,0,70
3915,70,325,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
3916,70,317,0.5,0.6,17,39,False,ConstantRate,random,1,0,70
3917,70,324,0.5,0.6,13,33,False,ConstantRate,random,1,0,70
3918,70,324,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3919,70,325,0.5,0.6,14,48,False,ConstantRate,random,1,0,70
3920,70,322,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
3921,70,325,0.5,0.6,13,36,False,ConstantRate,random,1,0,70
3922,70,316,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
3923,70,331,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
3924,70,320,0.5,0.6,14,50,False,ConstantRate,random,1,0,70
3925,70,322,0.5,0.6,16,41,False,ConstantRate,random,1,0,70
3926,70,320,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
3927,70,325,0.5,0.6,14,41,False,ConstantRate,random,1,0,70
3928,70,324,0.5,0.6,13,47,False,ConstantRate,random,1,0,70
3929,70,325,0.5,0.6,13,48,False,ConstantRate,random,1,0,70
3930,70,321,0.5,0.6,13,49,False,ConstantRate,random,1,0,70
3931,70,326,0.5,0.6,13,48,False,ConstantRate,random,1,0,70
3932,70,320,0.5,0.6,14,35,False,ConstantRate,random,1,0,70
3933,70,327,0.5,0.6,13,46,False,ConstantRate,random,1,0,70
3934,70,326,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3935,70,318,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3936,70,322,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
3937,70,329,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
3938,70,324,0.5,0.6,13,37,False,ConstantRate,random,1,0,70
3939,70,327,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
3940,70,328,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3941,70,317,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
3942,70,323,0.5,0.6,14,49,False,ConstantRate,random,1,0,70
3943,70,325,0.5,0.6,15,51,False,ConstantRate,random,1,0,70
3944,70,321,0.5,0.6,13,48,False,ConstantRate,random,1,0,70
3945,70,327,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
3946,70,320,0.5,0.6,14,39,False,ConstantRate,random,1,0,70
3947,70,319,0.5,0.6,14,33,False,ConstantRate,random,1,0,70
3948,70,324,0.5,0.6,13,46,False,ConstantRate,random,1,0,70
3949,70,321,0.5,0.6,13,36,False,ConstantRate,random,1,0,70
3950,70,323,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
3951,70,321,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
3952,70,320,0.5,0.6,14,42,False,ConstantRate,random,1,0,70
3953,70,329,0.5,0.6,13,46,False,ConstantRate,random,1,0,70
3954,70,327,0.5,0.6,16,43,False,ConstantRate,random,1,0,70
3955,70,319,0.5,0.6,14,45,False,ConstantRate,random,1,0,70
3956,70,317,0.5,0.6,14,38,False,ConstantRate,random,1,0,70
3957,70,322,0.5,0.6,16,37,False,ConstantRate,random,1,0,70
3958,70,328,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
3959,70,327,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3960,70,318,0.5,0.6,14,45,False,ConstantRate,random,1,0,70
3961,70,326,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
3962,70,327,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3963,70,321,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
3964,70,319,0.5,0.6,14,47,False,ConstantRate,random,1,0,70
3965,70,323,0.5,0.6,13,49,False,ConstantRate,random,1,0,70
3966,70,319,0.5,0.6,14,40,False,ConstantRate,random,1,0,70
3967,70,322,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3968,70,322,0.5,0.6,14,39,False,ConstantRate,random,1,0,70
3969,70,324,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
3970,70,321,0.5,0.6,14,49,False,ConstantRate,random,1,0,70
3971,70,319,0.5,0.6,13,36,False,ConstantRate,random,1,0,70
3972,70,320,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
