,n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
1600,190,925,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,190
1601,190,926,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,190
1602,190,919,0.5,0.6,13,112,False,ConstantRate,barabasi,1,0,190
1603,190,927,0.5,0.6,16,111,False,ConstantRate,barabasi,1,0,190
1604,190,925,0.5,0.6,14,111,False,ConstantRate,barabasi,1,0,190
1605,190,927,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,190
1606,190,927,0.5,0.6,14,103,False,ConstantRate,barabasi,1,0,190
1607,190,925,0.5,0.6,13,116,False,ConstantRate,barabasi,1,0,190
1608,190,925,0.5,0.6,14,118,False,ConstantRate,barabasi,1,0,190
1609,190,924,0.5,0.6,15,109,False,ConstantRate,barabasi,1,0,190
1610,190,920,0.5,0.6,14,120,False,ConstantRate,barabasi,1,0,190
1611,190,924,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,190
1612,190,926,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,190
1613,190,921,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,190
1614,190,920,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,190
1615,190,925,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,190
1616,190,917,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,190
1617,190,924,0.5,0.6,14,96,False,ConstantRate,barabasi,1,0,190
1618,190,924,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,190
1619,190,925,0.5,0.6,14,108,False,ConstantRate,barabasi,1,0,190
1620,190,922,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,190
1621,190,925,0.5,0.6,13,106,False,ConstantRate,barabasi,1,0,190
1622,190,916,0.5,0.6,14,131,False,ConstantRate,barabasi,1,0,190
1623,190,931,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,190
1624,190,920,0.5,0.6,13,113,False,ConstantRate,barabasi,1,0,190
1625,190,922,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,190
1626,190,920,0.5,0.6,14,124,False,ConstantRate,barabasi,1,0,189
1627,190,925,0.5,0.6,14,117,False,ConstantRate,barabasi,1,0,190
1628,190,924,0.5,0.6,14,114,False,ConstantRate,barabasi,1,0,190
1629,190,925,0.5,0.6,14,111,False,ConstantRate,barabasi,1,0,190
1630,190,921,0.5,0.6,15,117,False,ConstantRate,barabasi,1,0,190
1631,190,926,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,190
1632,190,920,0.5,0.6,15,111,False,ConstantRate,barabasi,1,0,190
1633,190,927,0.5,0.6,14,108,False,ConstantRate,barabasi,1,0,190
1634,190,926,0.5,0.6,14,118,False,ConstantRate,barabasi,1,0,190
1635,190,918,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,190
1636,190,922,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,190
1637,190,929,0.5,0.6,14,112,False,ConstantRate,barabasi,1,0,190
1638,190,924,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,190
1639,190,927,0.5,0.6,14,122,False,ConstantRate,barabasi,1,0,190
1640,190,928,0.5,0.6,15,118,False,ConstantRate,barabasi,1,0,190
1641,190,917,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,189
1642,190,923,0.5,0.6,14,112,False,ConstantRate,barabasi,1,0,190
1643,190,925,0.5,0.6,13,119,False,ConstantRate,barabasi,1,0,190
1644,190,921,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,190
1645,190,927,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,190
1646,190,920,0.5,0.6,14,118,False,ConstantRate,barabasi,1,0,190
1647,190,919,0.5,0.6,13,108,False,ConstantRate,barabasi,1,0,190
1648,190,924,0.5,0.6,14,117,False,ConstantRate,barabasi,1,0,190
1649,190,921,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,189
1650,190,923,0.5,0.6,13,101,False,ConstantRate,barabasi,1,0,190
1651,190,921,0.5,0.6,14,114,False,ConstantRate,barabasi,1,0,190
1652,190,920,0.5,0.6,14,114,False,ConstantRate,barabasi,1,0,190
1653,190,929,0.5,0.6,14,100,False,ConstantRate,barabasi,1,0,190
1654,190,927,0.5,0.6,13,116,False,ConstantRate,barabasi,1,0,190
1655,190,919,0.5,0.6,15,112,False,ConstantRate,barabasi,1,0,190
1656,190,917,0.5,0.6,15,113,False,ConstantRate,barabasi,1,0,189
1657,190,922,0.5,0.6,15,110,False,ConstantRate,barabasi,1,0,190
1658,190,928,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,190
1659,190,927,0.5,0.6,14,114,False,ConstantRate,barabasi,1,0,190
1660,190,918,0.5,0.6,14,108,False,ConstantRate,barabasi,1,0,190
1661,190,926,0.5,0.6,14,120,False,ConstantRate,barabasi,1,0,190
1662,190,927,0.5,0.6,15,114,False,ConstantRate,barabasi,1,0,190
1663,190,921,0.5,0.6,15,116,False,ConstantRate,barabasi,1,0,190
1664,190,919,0.5,0.6,15,105,False,ConstantRate,barabasi,1,0,190
1665,190,923,0.5,0.6,14,106,False,ConstantRate,barabasi,1,0,190
1666,190,919,0.5,0.6,14,117,False,ConstantRate,barabasi,1,0,190
1667,190,922,0.5,0.6,14,104,False,ConstantRate,barabasi,1,0,190
1668,190,922,0.5,0.6,13,126,False,ConstantRate,barabasi,1,0,190
1669,190,924,0.5,0.6,14,121,False,ConstantRate,barabasi,1,0,190
1670,190,921,0.5,0.6,14,110,False,ConstantRate,barabasi,1,0,190
1671,190,919,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,190
1672,190,920,0.5,0.6,15,110,False,ConstantRate,barabasi,1,0,190
1673,190,926,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,190
1674,190,924,0.5,0.6,14,114,False,ConstantRate,barabasi,1,0,190
1675,190,920,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,190
1676,190,924,0.5,0.6,14,116,False,ConstantRate,barabasi,1,0,190
1677,190,923,0.5,0.6,14,120,False,ConstantRate,barabasi,1,0,190
1678,190,922,0.5,0.6,14,105,False,ConstantRate,barabasi,1,0,190
1679,190,919,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,190
1680,190,926,0.5,0.6,14,121,False,ConstantRate,barabasi,1,0,190
1681,190,925,0.5,0.6,14,112,False,ConstantRate,barabasi,1,0,190
1682,190,922,0.5,0.6,14,122,False,ConstantRate,barabasi,1,0,190
1683,190,921,0.5,0.6,14,102,False,ConstantRate,barabasi,1,0,190
1684,190,925,0.5,0.6,14,129,False,ConstantRate,barabasi,1,0,190
1685,190,923,0.5,0.6,14,117,False,ConstantRate,barabasi,1,0,190
1686,190,927,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,190
1687,190,921,0.5,0.6,14,118,False,ConstantRate,barabasi,1,0,190
1688,190,920,0.5,0.6,14,112,False,ConstantRate,barabasi,1,0,190
1689,190,924,0.5,0.6,14,111,False,ConstantRate,barabasi,1,0,190
1690,190,926,0.5,0.6,15,123,False,ConstantRate,barabasi,1,0,190
1691,190,922,0.5,0.6,13,113,False,ConstantRate,barabasi,1,0,190
1692,190,918,0.5,0.6,14,120,False,ConstantRate,barabasi,1,0,190
1693,190,923,0.5,0.6,14,126,False,ConstantRate,barabasi,1,0,190
1694,190,919,0.5,0.6,14,116,False,ConstantRate,barabasi,1,0,190
1695,190,926,0.5,0.6,14,117,False,ConstantRate,barabasi,1,0,190
1696,190,925,0.5,0.6,14,119,False,ConstantRate,barabasi,1,0,190
1697,190,922,0.5,0.6,15,110,False,ConstantRate,barabasi,1,0,190
1698,190,922,0.5,0.6,15,105,False,ConstantRate,barabasi,1,0,190
1699,190,930,0.5,0.6,15,120,False,ConstantRate,barabasi,1,0,190
1700,190,925,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,190
1701,190,926,0.5,0.6,14,121,False,ConstantRate,barabasi,1,0,190
1702,190,919,0.5,0.6,14,109,False,ConstantRate,barabasi,1,0,190
1703,190,927,0.5,0.6,13,121,False,ConstantRate,barabasi,1,0,190
1704,190,925,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,190
1705,190,927,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,190
1706,190,927,0.5,0.6,14,119,False,ConstantRate,barabasi,1,0,190
1707,190,925,0.5,0.6,14,117,False,ConstantRate,barabasi,1,0,190
1708,190,925,0.5,0.6,14,118,False,ConstantRate,barabasi,1,0,190
1709,190,924,0.5,0.6,13,117,False,ConstantRate,barabasi,1,0,190
1710,190,920,0.5,0.6,13,124,False,ConstantRate,barabasi,1,0,190
1711,190,924,0.5,0.6,14,107,False,ConstantRate,barabasi,1,0,190
1712,190,926,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,190
1713,190,921,0.5,0.6,15,118,False,ConstantRate,barabasi,1,0,190
1714,190,920,0.5,0.6,15,114,False,ConstantRate,barabasi,1,0,190
1715,190,925,0.5,0.6,15,122,False,ConstantRate,barabasi,1,0,190
1716,190,917,0.5,0.6,14,116,False,ConstantRate,barabasi,1,0,190
1717,190,924,0.5,0.6,14,112,False,ConstantRate,barabasi,1,0,190
1718,190,924,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,190
1719,190,925,0.5,0.6,14,123,False,ConstantRate,barabasi,1,0,190
1720,190,922,0.5,0.6,15,104,False,ConstantRate,barabasi,1,0,190
1721,190,925,0.5,0.6,13,108,False,ConstantRate,barabasi,1,0,190
1722,190,916,0.5,0.6,13,116,False,ConstantRate,barabasi,1,0,190
1723,190,931,0.5,0.6,15,114,False,ConstantRate,barabasi,1,0,190
1724,190,920,0.5,0.6,14,99,False,ConstantRate,barabasi,1,0,190
1725,190,922,0.5,0.6,14,123,False,ConstantRate,barabasi,1,0,190
1726,190,920,0.5,0.6,13,117,False,ConstantRate,barabasi,1,0,189
1727,190,925,0.5,0.6,14,117,False,ConstantRate,barabasi,1,0,190
1728,190,924,0.5,0.6,13,110,False,ConstantRate,barabasi,1,0,190
1729,190,925,0.5,0.6,13,120,False,ConstantRate,barabasi,1,0,190
1730,190,921,0.5,0.6,14,114,False,ConstantRate,barabasi,1,0,190
1731,190,926,0.5,0.6,14,104,False,ConstantRate,barabasi,1,0,190
1732,190,920,0.5,0.6,14,113,False,ConstantRate,barabasi,1,0,190
1733,190,927,0.5,0.6,15,114,False,ConstantRate,barabasi,1,0,190
1734,190,926,0.5,0.6,13,108,False,ConstantRate,barabasi,1,0,190
1735,190,918,0.5,0.6,14,125,False,ConstantRate,barabasi,1,0,190
1736,190,922,0.5,0.6,14,115,False,ConstantRate,barabasi,1,0,190
1737,190,929,0.5,0.6,14,103,False,ConstantRate,barabasi,1,0,190
1738,190,924,0.5,0.6,14,120,False,ConstantRate,barabasi,1,0,190
