Number_of_Nodes,Real_Diameter,Aprrox_Diameter,Average_Clustering,Approx_Clustering
30,2,2.778466514782393,0.5444471474293792,0.38560478763418343
30,2,2.778466514782393,0.5684830007740225,0.38560478763418343
30,2,2.778466514782393,0.6096690200803585,0.38560478763418343
30,2,2.778466514782393,0.5661165591660947,0.38560478763418343
30,2,2.778466514782393,0.5572467047741648,0.38560478763418343
30,2,2.778466514782393,0.5719079771277914,0.38560478763418343
30,2,2.778466514782393,0.5504983323636574,0.38560478763418343
30,2,2.778466514782393,0.5397436270100828,0.38560478763418343
30,2,2.778466514782393,0.5685807887614994,0.38560478763418343
30,2,2.778466514782393,0.5416835133104484,0.38560478763418343
30,2,2.778466514782393,0.5499692155483646,0.38560478763418343
30,2,2.778466514782393,0.561700094673577,0.38560478763418343
30,2,2.778466514782393,0.569576112512645,0.38560478763418343
30,2,2.778466514782393,0.5763159602794816,0.38560478763418343
30,2,2.778466514782393,0.5833970024058192,0.38560478763418343
30,2,2.778466514782393,0.5558775669796667,0.38560478763418343
30,3,2.778466514782393,0.5529887133625859,0.38560478763418343
30,2,2.778466514782393,0.5459405792197329,0.38560478763418343
30,2,2.778466514782393,0.5297235398847324,0.38560478763418343
30,2,2.778466514782393,0.5404144874733111,0.38560478763418343
30,2,2.778466514782393,0.5485764829562784,0.38560478763418343
30,2,2.778466514782393,0.5743157802199398,0.38560478763418343
30,2,2.778466514782393,0.6002991066206842,0.38560478763418343
30,2,2.778466514782393,0.5498011165459679,0.38560478763418343
30,2,2.778466514782393,0.5519216118506062,0.38560478763418343
30,2,2.778466514782393,0.5878384138732101,0.38560478763418343
30,2,2.778466514782393,0.572970121105469,0.38560478763418343
30,2,2.778466514782393,0.5588661724773585,0.38560478763418343
30,2,2.778466514782393,0.5482434396665786,0.38560478763418343
30,3,2.778466514782393,0.5441232448894987,0.38560478763418343
30,2,2.778466514782393,0.5494945617142413,0.38560478763418343
30,2,2.778466514782393,0.5660749872911671,0.38560478763418343
30,2,2.778466514782393,0.5355189667573568,0.38560478763418343
30,2,2.778466514782393,0.5590264126425116,0.38560478763418343
30,2,2.778466514782393,0.5428545924892674,0.38560478763418343
30,2,2.778466514782393,0.5433924630556074,0.38560478763418343
30,2,2.778466514782393,0.584542795621227,0.38560478763418343
30,2,2.778466514782393,0.5961876610574282,0.38560478763418343
30,2,2.778466514782393,0.5652159848522077,0.38560478763418343
30,2,2.778466514782393,0.5815028186218789,0.38560478763418343
30,2,2.778466514782393,0.5674931337762809,0.38560478763418343
50,3,2.8679371860233087,0.42250801899458845,0.30607847989998127
50,3,2.8679371860233087,0.44451114116378554,0.30607847989998127
50,3,2.8679371860233087,0.4431337580537249,0.30607847989998127
50,3,2.8679371860233087,0.4326612639732103,0.30607847989998127
50,3,2.8679371860233087,0.45321849356074095,0.30607847989998127
50,3,2.8679371860233087,0.4400309124753937,0.30607847989998127
50,3,2.8679371860233087,0.42041913797557057,0.30607847989998127
50,3,2.8679371860233087,0.4310599407922264,0.30607847989998127
50,3,2.8679371860233087,0.4220063018947611,0.30607847989998127
50,3,2.8679371860233087,0.417668650422961,0.30607847989998127
50,3,2.8679371860233087,0.4451424262640768,0.30607847989998127
50,3,2.8679371860233087,0.4490946020326614,0.30607847989998127
50,3,2.8679371860233087,0.430540889546245,0.30607847989998127
50,3,2.8679371860233087,0.39276458230111977,0.30607847989998127
50,3,2.8679371860233087,0.40706709061546426,0.30607847989998127
50,3,2.8679371860233087,0.4296733717469816,0.30607847989998127
50,3,2.8679371860233087,0.44499734489681736,0.30607847989998127
50,3,2.8679371860233087,0.44489846488576534,0.30607847989998127
50,3,2.8679371860233087,0.4207913190108774,0.30607847989998127
50,3,2.8679371860233087,0.43085934126641434,0.30607847989998127
50,3,2.8679371860233087,0.4462222753511728,0.30607847989998127
50,3,2.8679371860233087,0.4173140353902913,0.30607847989998127
50,3,2.8679371860233087,0.4184582417550302,0.30607847989998127
50,3,2.8679371860233087,0.42409766402418164,0.30607847989998127
50,3,2.8679371860233087,0.43737403118318596,0.30607847989998127
50,3,2.8679371860233087,0.43715209768404234,0.30607847989998127
50,3,2.8679371860233087,0.4323546643498929,0.30607847989998127
50,3,2.8679371860233087,0.41684542765574695,0.30607847989998127
50,3,2.8679371860233087,0.41997707357833586,0.30607847989998127
50,3,2.8679371860233087,0.4331262332769403,0.30607847989998127
50,3,2.8679371860233087,0.4397862327548446,0.30607847989998127
50,3,2.8679371860233087,0.42467197101419607,0.30607847989998127
50,3,2.8679371860233087,0.44978375900456746,0.30607847989998127
50,3,2.8679371860233087,0.41677682824531004,0.30607847989998127
50,3,2.8679371860233087,0.4355898641816516,0.30607847989998127
50,3,2.8679371860233087,0.4322094685979416,0.30607847989998127
50,3,2.8679371860233087,0.42521134501128643,0.30607847989998127
50,3,2.8679371860233087,0.4481365875345755,0.30607847989998127
50,3,2.8679371860233087,0.42464704379962365,0.30607847989998127
50,3,2.8679371860233087,0.42021339004946456,0.30607847989998127
50,3,2.8679371860233087,0.42416784034198396,0.30607847989998127
50,3,2.8679371860233087,0.41414018308247746,0.30607847989998127
50,3,2.8679371860233087,0.41523516792163095,0.30607847989998127
50,3,2.8679371860233087,0.4153929553283704,0.30607847989998127
50,3,2.8679371860233087,0.41679901066438263,0.30607847989998127
50,3,2.8679371860233087,0.43728307027403757,0.30607847989998127
50,2,2.8679371860233087,0.4077144389553839,0.30607847989998127
50,3,2.8679371860233087,0.44676654606892,0.30607847989998127
50,3,2.8679371860233087,0.4162690473661504,0.30607847989998127
50,3,2.8679371860233087,0.4359623678539205,0.30607847989998127
50,3,2.8679371860233087,0.46338483367744315,0.30607847989998127
50,3,2.8679371860233087,0.4234689596090615,0.30607847989998127
50,3,2.8679371860233087,0.41904660528234006,0.30607847989998127
50,3,2.8679371860233087,0.4262119167199734,0.30607847989998127
50,3,2.8679371860233087,0.42017995854791546,0.30607847989998127
50,3,2.8679371860233087,0.4295621868414479,0.30607847989998127
50,3,2.8679371860233087,0.4327561280456319,0.30607847989998127
50,3,2.8679371860233087,0.4197205732483307,0.30607847989998127
50,3,2.8679371860233087,0.4062335683792322,0.30607847989998127
50,3,2.8679371860233087,0.44269400456510444,0.30607847989998127
50,3,2.8679371860233087,0.4069415573107203,0.30607847989998127
50,3,2.8679371860233087,0.4337313470458826,0.30607847989998127
50,3,2.8679371860233087,0.4339719593883782,0.30607847989998127
50,3,2.8679371860233087,0.4578000366311275,0.30607847989998127
50,3,2.8679371860233087,0.4611189402260183,0.30607847989998127
50,3,2.8679371860233087,0.42984397727595175,0.30607847989998127
50,3,2.8679371860233087,0.41147228818911613,0.30607847989998127
50,3,2.8679371860233087,0.4268763845369805,0.30607847989998127
50,3,2.8679371860233087,0.4209183616864731,0.30607847989998127
50,3,2.8679371860233087,0.4368582208020703,0.30607847989998127
50,3,2.8679371860233087,0.41192849256804887,0.30607847989998127
50,3,2.8679371860233087,0.4180790797035481,0.30607847989998127
50,3,2.8679371860233087,0.41711996668374623,0.30607847989998127
50,3,2.8679371860233087,0.4510932177846946,0.30607847989998127
50,3,2.8679371860233087,0.4312524706568027,0.30607847989998127
50,3,2.8679371860233087,0.4460880287223158,0.30607847989998127
50,3,2.8679371860233087,0.4433849314049744,0.30607847989998127
50,3,2.8679371860233087,0.4400466922276312,0.30607847989998127
50,3,2.8679371860233087,0.41387254622006764,0.30607847989998127
50,3,2.8679371860233087,0.4338959718914449,0.30607847989998127
50,3,2.8679371860233087,0.426657711543168,0.30607847989998127
50,3,2.8679371860233087,0.42263002420865065,0.30607847989998127
50,3,2.8679371860233087,0.4181971198183069,0.30607847989998127
50,3,2.8679371860233087,0.42395637619995324,0.30607847989998127
50,3,2.8679371860233087,0.4412968863954076,0.30607847989998127
50,3,2.8679371860233087,0.41878028738239237,0.30607847989998127
50,3,2.8679371860233087,0.42969377105909773,0.30607847989998127
50,3,2.8679371860233087,0.44734411918935324,0.30607847989998127
50,3,2.8679371860233087,0.4356508917447827,0.30607847989998127
50,3,2.8679371860233087,0.4298736875162128,0.30607847989998127
50,3,2.8679371860233087,0.4280074789061953,0.30607847989998127
50,3,2.8679371860233087,0.4243888241108562,0.30607847989998127
50,3,2.8679371860233087,0.41493140815452023,0.30607847989998127
50,3,2.8679371860233087,0.42362894877862933,0.30607847989998127
50,3,2.8679371860233087,0.3922737539599416,0.30607847989998127
50,3,2.8679371860233087,0.4303455569479913,0.30607847989998127
50,3,2.8679371860233087,0.4451528869855285,0.30607847989998127
50,3,2.8679371860233087,0.43028461086712483,0.30607847989998127
50,3,2.8679371860233087,0.41838542250127986,0.30607847989998127
50,3,2.8679371860233087,0.40996835787073754,0.30607847989998127
70,3,2.9369545471867307,0.35027908552793063,0.25785302602451493
70,3,2.9369545471867307,0.3568877151296565,0.25785302602451493
70,3,2.9369545471867307,0.34087047754164296,0.25785302602451493
70,3,2.9369545471867307,0.3388170846564511,0.25785302602451493
70,3,2.9369545471867307,0.34069505991874893,0.25785302602451493
70,3,2.9369545471867307,0.3670524563377331,0.25785302602451493
70,3,2.9369545471867307,0.35052872392335505,0.25785302602451493
70,3,2.9369545471867307,0.3516899298318014,0.25785302602451493
70,3,2.9369545471867307,0.36313509451048964,0.25785302602451493
70,3,2.9369545471867307,0.365469133008559,0.25785302602451493
70,3,2.9369545471867307,0.34685233392552145,0.25785302602451493
70,3,2.9369545471867307,0.3623279130912896,0.25785302602451493
70,3,2.9369545471867307,0.38472332295559775,0.25785302602451493
70,3,2.9369545471867307,0.3482232142306114,0.25785302602451493
70,3,2.9369545471867307,0.3504971404111456,0.25785302602451493
70,3,2.9369545471867307,0.37359638073807333,0.25785302602451493
70,3,2.9369545471867307,0.3626256206211084,0.25785302602451493
70,3,2.9369545471867307,0.344149272744878,0.25785302602451493
70,3,2.9369545471867307,0.3550249342544302,0.25785302602451493
70,3,2.9369545471867307,0.35071531183974763,0.25785302602451493
70,3,2.9369545471867307,0.3650388675775157,0.25785302602451493
70,3,2.9369545471867307,0.35595180483560157,0.25785302602451493
70,3,2.9369545471867307,0.36169158220478936,0.25785302602451493
70,3,2.9369545471867307,0.3675834866769319,0.25785302602451493
70,3,2.9369545471867307,0.34705050286150174,0.25785302602451493
70,3,2.9369545471867307,0.3339382767270245,0.25785302602451493
70,3,2.9369545471867307,0.36064957803420894,0.25785302602451493
70,3,2.9369545471867307,0.3623436409135907,0.25785302602451493
70,3,2.9369545471867307,0.3744406208086805,0.25785302602451493
70,3,2.9369545471867307,0.3537564653857836,0.25785302602451493
70,3,2.9369545471867307,0.37596101304076956,0.25785302602451493
70,3,2.9369545471867307,0.35270831118735274,0.25785302602451493
70,3,2.9369545471867307,0.3478900680773098,0.25785302602451493
70,3,2.9369545471867307,0.39817864211471166,0.25785302602451493
70,3,2.9369545471867307,0.3512576764238955,0.25785302602451493
70,3,2.9369545471867307,0.36394229315106363,0.25785302602451493
70,3,2.9369545471867307,0.349281549905237,0.25785302602451493
70,3,2.9369545471867307,0.37214361424689785,0.25785302602451493
70,3,2.9369545471867307,0.3574348143277981,0.25785302602451493
70,3,2.9369545471867307,0.3573464693386379,0.25785302602451493
70,3,2.9369545471867307,0.3591094623788932,0.25785302602451493
70,3,2.9369545471867307,0.3795245325354051,0.25785302602451493
70,3,2.9369545471867307,0.3422813373415599,0.25785302602451493
70,3,2.9369545471867307,0.3504628320598756,0.25785302602451493
70,3,2.9369545471867307,0.32900602215937036,0.25785302602451493
70,3,2.9369545471867307,0.33889241979901097,0.25785302602451493
70,3,2.9369545471867307,0.34497868658624137,0.25785302602451493
70,3,2.9369545471867307,0.3512514280317816,0.25785302602451493
70,3,2.9369545471867307,0.3845467707991553,0.25785302602451493
70,3,2.9369545471867307,0.3674580543925978,0.25785302602451493
70,3,2.9369545471867307,0.3745827255913718,0.25785302602451493
70,3,2.9369545471867307,0.3502592284058414,0.25785302602451493
70,3,2.9369545471867307,0.3393859217445686,0.25785302602451493
70,3,2.9369545471867307,0.3436805493202148,0.25785302602451493
70,3,2.9369545471867307,0.36449898079358284,0.25785302602451493
70,3,2.9369545471867307,0.35861606742491353,0.25785302602451493
70,3,2.9369545471867307,0.3492936330482104,0.25785302602451493
70,3,2.9369545471867307,0.34135795843163586,0.25785302602451493
70,3,2.9369545471867307,0.35503710081484574,0.25785302602451493
70,3,2.9369545471867307,0.3372683984975307,0.25785302602451493
70,3,2.9369545471867307,0.3423372646910847,0.25785302602451493
70,3,2.9369545471867307,0.345264398581811,0.25785302602451493
70,3,2.9369545471867307,0.3397663638422258,0.25785302602451493
70,3,2.9369545471867307,0.3714094717812625,0.25785302602451493
70,3,2.9369545471867307,0.35298549190916606,0.25785302602451493
70,3,2.9369545471867307,0.3482386948627637,0.25785302602451493
70,3,2.9369545471867307,0.36676511221661556,0.25785302602451493
70,3,2.9369545471867307,0.33253628768765864,0.25785302602451493
70,3,2.9369545471867307,0.3433138358344009,0.25785302602451493
70,3,2.9369545471867307,0.34922313608041194,0.25785302602451493
70,3,2.9369545471867307,0.35831933315191666,0.25785302602451493
70,3,2.9369545471867307,0.34854967547728444,0.25785302602451493
70,3,2.9369545471867307,0.34596468495202437,0.25785302602451493
70,3,2.9369545471867307,0.33861063214120435,0.25785302602451493
70,3,2.9369545471867307,0.3674662953061464,0.25785302602451493
70,3,2.9369545471867307,0.3611986112698082,0.25785302602451493
70,3,2.9369545471867307,0.3424365216633663,0.25785302602451493
70,3,2.9369545471867307,0.37052987990336295,0.25785302602451493
70,3,2.9369545471867307,0.33314380786815,0.25785302602451493
70,3,2.9369545471867307,0.35688763206637647,0.25785302602451493
70,3,2.9369545471867307,0.35760075845852324,0.25785302602451493
70,3,2.9369545471867307,0.3638790460123745,0.25785302602451493
70,3,2.9369545471867307,0.3613953827041886,0.25785302602451493
70,3,2.9369545471867307,0.3711610618567724,0.25785302602451493
70,3,2.9369545471867307,0.34422059591506987,0.25785302602451493
70,3,2.9369545471867307,0.3437686991402766,0.25785302602451493
70,3,2.9369545471867307,0.35775734195176534,0.25785302602451493
70,3,2.9369545471867307,0.35972660988267524,0.25785302602451493
70,3,2.9369545471867307,0.3561364924251375,0.25785302602451493
70,3,2.9369545471867307,0.34322715922179364,0.25785302602451493
70,3,2.9369545471867307,0.3647201827035876,0.25785302602451493
70,3,2.9369545471867307,0.33173765081761625,0.25785302602451493
70,3,2.9369545471867307,0.3597077090277753,0.25785302602451493
70,3,2.9369545471867307,0.36004016726361676,0.25785302602451493
70,3,2.9369545471867307,0.3534807067193875,0.25785302602451493
70,3,2.9369545471867307,0.3541169052290196,0.25785302602451493
70,3,2.9369545471867307,0.3460677049021697,0.25785302602451493
70,3,2.9369545471867307,0.3580277969474748,0.25785302602451493
70,3,2.9369545471867307,0.3474698191019018,0.25785302602451493
70,3,2.9369545471867307,0.3559430341382759,0.25785302602451493
90,3,2.9918249043088405,0.30632389811704835,0.22498096743553075
90,3,2.9918249043088405,0.30908293245496543,0.22498096743553075
90,3,2.9918249043088405,0.32326849713461164,0.22498096743553075
90,3,2.9918249043088405,0.3021623764868938,0.22498096743553075
90,3,2.9918249043088405,0.28847424998362015,0.22498096743553075
90,3,2.9918249043088405,0.3106505209889201,0.22498096743553075
90,3,2.9918249043088405,0.2995377795951468,0.22498096743553075
90,3,2.9918249043088405,0.28826486852418737,0.22498096743553075
90,3,2.9918249043088405,0.2977602717412922,0.22498096743553075
90,3,2.9918249043088405,0.2906973044250592,0.22498096743553075
90,3,2.9918249043088405,0.3025669014277119,0.22498096743553075
90,3,2.9918249043088405,0.31208297414063907,0.22498096743553075
90,3,2.9918249043088405,0.30765948742668814,0.22498096743553075
90,3,2.9918249043088405,0.3133758424101843,0.22498096743553075
90,3,2.9918249043088405,0.29774897459271854,0.22498096743553075
90,3,2.9918249043088405,0.2993001149674969,0.22498096743553075
90,3,2.9918249043088405,0.3049671396465086,0.22498096743553075
90,3,2.9918249043088405,0.31092285130185654,0.22498096743553075
90,3,2.9918249043088405,0.2962218109389921,0.22498096743553075
90,3,2.9918249043088405,0.3227375621267014,0.22498096743553075
90,3,2.9918249043088405,0.31650657631017504,0.22498096743553075
90,3,2.9918249043088405,0.2962317670543979,0.22498096743553075
90,3,2.9918249043088405,0.2787971839128565,0.22498096743553075
90,3,2.9918249043088405,0.31053106671323794,0.22498096743553075
90,3,2.9918249043088405,0.31068566749504334,0.22498096743553075
90,3,2.9918249043088405,0.3049657202306878,0.22498096743553075
90,3,2.9918249043088405,0.31402432360939764,0.22498096743553075
90,3,2.9918249043088405,0.30291997442297586,0.22498096743553075
90,3,2.9918249043088405,0.3138427778890209,0.22498096743553075
90,3,2.9918249043088405,0.29425978696627153,0.22498096743553075
90,3,2.9918249043088405,0.314805115656918,0.22498096743553075
90,3,2.9918249043088405,0.3044714327997896,0.22498096743553075
90,3,2.9918249043088405,0.2982720852930719,0.22498096743553075
90,3,2.9918249043088405,0.3040778602875377,0.22498096743553075
90,3,2.9918249043088405,0.289845598441987,0.22498096743553075
90,3,2.9918249043088405,0.2979054207018503,0.22498096743553075
90,3,2.9918249043088405,0.3063161938688292,0.22498096743553075
90,3,2.9918249043088405,0.2916925614326937,0.22498096743553075
90,3,2.9918249043088405,0.2878249364801699,0.22498096743553075
90,3,2.9918249043088405,0.30517078313033036,0.22498096743553075
90,3,2.9918249043088405,0.29944341074685915,0.22498096743553075
90,3,2.9918249043088405,0.3088888906274359,0.22498096743553075
90,3,2.9918249043088405,0.31216975426717,0.22498096743553075
90,3,2.9918249043088405,0.31327114670267026,0.22498096743553075
90,3,2.9918249043088405,0.31198740978812745,0.22498096743553075
90,3,2.9918249043088405,0.3052996085742411,0.22498096743553075
90,3,2.9918249043088405,0.302972445119593,0.22498096743553075
90,3,2.9918249043088405,0.3212275750415104,0.22498096743553075
90,3,2.9918249043088405,0.3035124865969662,0.22498096743553075
90,3,2.9918249043088405,0.30624617024044953,0.22498096743553075
90,3,2.9918249043088405,0.31474561287970415,0.22498096743553075
90,3,2.9918249043088405,0.3126101444276441,0.22498096743553075
90,3,2.9918249043088405,0.29237455974304516,0.22498096743553075
90,3,2.9918249043088405,0.27808302817610275,0.22498096743553075
90,3,2.9918249043088405,0.2993076115295253,0.22498096743553075
90,3,2.9918249043088405,0.2943691814879102,0.22498096743553075
90,3,2.9918249043088405,0.31118642255584744,0.22498096743553075
90,3,2.9918249043088405,0.30216832705704083,0.22498096743553075
90,3,2.9918249043088405,0.2803833243355461,0.22498096743553075
90,3,2.9918249043088405,0.3252771265419614,0.22498096743553075
90,3,2.9918249043088405,0.30199630412450396,0.22498096743553075
90,3,2.9918249043088405,0.3048281870106496,0.22498096743553075
90,3,2.9918249043088405,0.3056995673827194,0.22498096743553075
90,3,2.9918249043088405,0.30236890044302,0.22498096743553075
90,3,2.9918249043088405,0.2999098556743522,0.22498096743553075
90,3,2.9918249043088405,0.3127409113442626,0.22498096743553075
90,3,2.9918249043088405,0.2964188229316774,0.22498096743553075
90,3,2.9918249043088405,0.30559190684307147,0.22498096743553075
90,3,2.9918249043088405,0.28745177293697005,0.22498096743553075
90,3,2.9918249043088405,0.31232924186596617,0.22498096743553075
90,3,2.9918249043088405,0.3134177770535679,0.22498096743553075
90,3,2.9918249043088405,0.30747304499400685,0.22498096743553075
90,3,2.9918249043088405,0.30012695806588013,0.22498096743553075
90,3,2.9918249043088405,0.31380988613103156,0.22498096743553075
90,3,2.9918249043088405,0.3118871632058998,0.22498096743553075
90,3,2.9918249043088405,0.2783443735816734,0.22498096743553075
90,3,2.9918249043088405,0.31583144019708875,0.22498096743553075
90,3,2.9918249043088405,0.3096798141748812,0.22498096743553075
90,3,2.9918249043088405,0.3085428813489475,0.22498096743553075
90,3,2.9918249043088405,0.31044562139157433,0.22498096743553075
90,3,2.9918249043088405,0.3251640461215817,0.22498096743553075
90,3,2.9918249043088405,0.32405036455569647,0.22498096743553075
90,3,2.9918249043088405,0.29723236471261755,0.22498096743553075
90,3,2.9918249043088405,0.3097014889657719,0.22498096743553075
90,3,2.9918249043088405,0.29088949371019523,0.22498096743553075
90,3,2.9918249043088405,0.286255199317582,0.22498096743553075
90,3,2.9918249043088405,0.3044393594936419,0.22498096743553075
90,3,2.9918249043088405,0.2956574868397561,0.22498096743553075
90,3,2.9918249043088405,0.29384859927054413,0.22498096743553075
90,3,2.9918249043088405,0.31061146972501713,0.22498096743553075
90,3,2.9918249043088405,0.3150246859284837,0.22498096743553075
90,3,2.9918249043088405,0.33432402160858815,0.22498096743553075
90,3,2.9918249043088405,0.31057397036724593,0.22498096743553075
90,3,2.9918249043088405,0.3058369700516186,0.22498096743553075
90,3,2.9918249043088405,0.28763878232512186,0.22498096743553075
90,3,2.9918249043088405,0.28730607570906175,0.22498096743553075
90,3,2.9918249043088405,0.30091191466198636,0.22498096743553075
90,3,2.9918249043088405,0.30022925099923364,0.22498096743553075
90,3,2.9918249043088405,0.30660007445321724,0.22498096743553075
90,3,2.9918249043088405,0.288746702228038,0.22498096743553075
110,3,3.037143858430973,0.3033277186998693,0.20085923335636374
110,3,3.037143858430973,0.2641135797130303,0.20085923335636374
110,3,3.037143858430973,0.27166304937442187,0.20085923335636374
110,3,3.037143858430973,0.28471271700449147,0.20085923335636374
110,3,3.037143858430973,0.26750257292214447,0.20085923335636374
110,3,3.037143858430973,0.28834090107945815,0.20085923335636374
110,3,3.037143858430973,0.26082173945250325,0.20085923335636374
110,3,3.037143858430973,0.27494099070197936,0.20085923335636374
110,3,3.037143858430973,0.2633508841631565,0.20085923335636374
110,3,3.037143858430973,0.27242995524928026,0.20085923335636374
110,3,3.037143858430973,0.27627116951530345,0.20085923335636374
110,3,3.037143858430973,0.26861812474581914,0.20085923335636374
110,3,3.037143858430973,0.27895775913100723,0.20085923335636374
110,3,3.037143858430973,0.26411044755899143,0.20085923335636374
110,3,3.037143858430973,0.2636428603557579,0.20085923335636374
110,3,3.037143858430973,0.2701770492288853,0.20085923335636374
110,3,3.037143858430973,0.27358209741325357,0.20085923335636374
110,3,3.037143858430973,0.28110501000364657,0.20085923335636374
110,3,3.037143858430973,0.27442581510747355,0.20085923335636374
110,3,3.037143858430973,0.2569404304540667,0.20085923335636374
110,3,3.037143858430973,0.24807795875927852,0.20085923335636374
110,3,3.037143858430973,0.25531519945175674,0.20085923335636374
110,3,3.037143858430973,0.260419863855594,0.20085923335636374
110,3,3.037143858430973,0.2673996648062994,0.20085923335636374
110,3,3.037143858430973,0.2575629149550128,0.20085923335636374
110,3,3.037143858430973,0.2779988907265329,0.20085923335636374
110,3,3.037143858430973,0.2776693828980349,0.20085923335636374
110,3,3.037143858430973,0.25345729948284385,0.20085923335636374
110,3,3.037143858430973,0.2725776385442725,0.20085923335636374
110,3,3.037143858430973,0.27148472546398866,0.20085923335636374
110,3,3.037143858430973,0.2684701198727753,0.20085923335636374
110,3,3.037143858430973,0.26488958712203187,0.20085923335636374
110,3,3.037143858430973,0.2700934479187338,0.20085923335636374
110,3,3.037143858430973,0.27731299127557296,0.20085923335636374
110,3,3.037143858430973,0.25275857796206097,0.20085923335636374
110,3,3.037143858430973,0.25356684217925257,0.20085923335636374
110,3,3.037143858430973,0.2735279110623171,0.20085923335636374
110,3,3.037143858430973,0.26739193524664234,0.20085923335636374
110,3,3.037143858430973,0.273171302078077,0.20085923335636374
110,3,3.037143858430973,0.2589326062833587,0.20085923335636374
110,3,3.037143858430973,0.2865525309736014,0.20085923335636374
110,3,3.037143858430973,0.2667763721248855,0.20085923335636374
110,3,3.037143858430973,0.2633820605794222,0.20085923335636374
110,3,3.037143858430973,0.27261055530390815,0.20085923335636374
110,3,3.037143858430973,0.2591777906533704,0.20085923335636374
110,3,3.037143858430973,0.2774651248216494,0.20085923335636374
110,3,3.037143858430973,0.2693690581396234,0.20085923335636374
110,3,3.037143858430973,0.2853502253333542,0.20085923335636374
110,3,3.037143858430973,0.2695414618364716,0.20085923335636374
110,3,3.037143858430973,0.24380472792049263,0.20085923335636374
110,3,3.037143858430973,0.26255345149300113,0.20085923335636374
110,3,3.037143858430973,0.2545527459008895,0.20085923335636374
110,3,3.037143858430973,0.2698177689045799,0.20085923335636374
110,3,3.037143858430973,0.2724268921477811,0.20085923335636374
