,n,e,Graph_Type,highest_degree,Diameter,average_path_length,average_clustering,average_degree
1500,2000,9978,barabasi,177,5.0,3.18559979989995,0.0251542938911007,9.978
1501,2000,9969,barabasi,158,5.0,3.212278139069535,0.0229425507479711,9.969
1502,2000,9973,barabasi,155,5.0,3.2026203101550776,0.0231067761857431,9.973
1503,2000,9976,barabasi,142,5.0,3.2089379689844924,0.0204596816212238,9.976
1504,2000,9973,barabasi,168,5.0,3.1985632816408205,0.0237802569830362,9.973
1505,2000,9977,barabasi,158,5.0,3.1818314157078538,0.0260848861203381,9.977
1506,2000,9971,barabasi,150,5.0,3.214168584292146,0.02204044845854,9.971
1507,2000,9972,barabasi,155,5.0,3.204833916958479,0.0240174884423091,9.972
1508,2000,9975,barabasi,201,5.0,3.1733546773386694,0.0265038084561965,9.975
1509,2000,9970,barabasi,177,5.0,3.2089174587293647,0.0215880019493753,9.97
1510,2000,9970,barabasi,144,5.0,3.228860430215108,0.0214282040870622,9.97
1511,2000,9970,barabasi,155,5.0,3.2066353176588294,0.0234549425604354,9.97
1512,2000,9971,barabasi,164,5.0,3.203411205602801,0.0234268386577044,9.971
1513,2000,9977,barabasi,182,5.0,3.193853926963482,0.0238750629984941,9.977
1514,2000,9971,barabasi,203,5.0,3.1783356678339167,0.0243360971222537,9.971
1515,2000,9970,barabasi,144,5.0,3.198056528264132,0.0224882969819743,9.97
1516,2000,9976,barabasi,165,5.0,3.1932691345672835,0.0230365553303017,9.976
1517,2000,9968,barabasi,146,5.0,3.2069714857428715,0.0239139638843785,9.968
1518,2000,9981,barabasi,167,5.0,3.1788099049524763,0.0253399866490665,9.981
1519,2000,9976,barabasi,161,5.0,3.2114832416208103,0.0204131839237517,9.976
1520,2000,9978,barabasi,157,5.0,3.204567283641821,0.0221184052966582,9.978
1521,2000,9973,barabasi,163,5.0,3.190526763381691,0.0225002048793114,9.973
1522,2000,9966,barabasi,139,inf,0.0,0.0210634395405295,9.966
1523,2000,9976,barabasi,150,5.0,3.2009004502251126,0.0244951586680286,9.976
1524,2000,9976,barabasi,145,5.0,3.206288644322161,0.0216720497363962,9.976
1525,2000,9970,barabasi,163,5.0,3.2203991995998,0.022235236093086,9.97
1526,2000,9972,barabasi,137,5.0,3.201710355177589,0.02317939367396,9.972
1527,2000,9977,barabasi,156,5.0,3.1844907453726865,0.0276413049842221,9.977
1528,2000,9975,barabasi,141,5.0,3.228493246623312,0.0207717451367469,9.975
1529,2000,9974,barabasi,153,5.0,3.212042021010505,0.0219881002815023,9.974
1530,2000,9974,barabasi,139,5.0,3.219031015507754,0.0212018655459441,9.974
1531,2000,9970,barabasi,170,5.0,3.195974487243622,0.0237358274706985,9.97
1532,2000,9973,barabasi,156,5.0,3.198367183591796,0.0233003273005596,9.973
1533,2000,9973,barabasi,151,5.0,3.1891985992996497,0.0237043603811567,9.973
1534,2000,9970,barabasi,167,5.0,3.179745372686343,0.0237603706568999,9.97
1535,2000,9975,barabasi,176,5.0,3.19404652326163,0.0232959323533522,9.975
1536,2000,9968,barabasi,157,5.0,3.217079539769885,0.0221935973774665,9.968
1537,2000,9973,barabasi,136,5.0,3.203269134567284,0.0224194815198934,9.973
1538,2000,9976,barabasi,155,5.0,3.177424212106053,0.0243812983097962,9.976
1539,2000,9972,barabasi,152,5.0,3.209710855427714,0.0216816798335093,9.972
1540,2000,9969,barabasi,199,5.0,3.202712356178089,0.0234171550873894,9.969
1541,2000,9976,barabasi,200,5.0,3.197612306153077,0.0245083878776663,9.976
1542,2000,9968,barabasi,173,5.0,3.2004867433716857,0.0235627193835245,9.968
1543,2000,9977,barabasi,158,5.0,3.190919459729865,0.0262724539110001,9.977
1544,2000,9971,barabasi,149,5.0,3.189732366183092,0.0239194970116252,9.971
1545,2000,9974,barabasi,121,5.0,3.20464232116058,0.0224319618285232,9.974
1546,2000,9972,barabasi,136,5.0,3.1935497748874435,0.0238859650767048,9.972
1547,2000,9967,barabasi,127,inf,0.0,0.0208919389054513,9.967
1548,2000,9969,barabasi,142,5.0,3.228359179589795,0.0202752431259965,9.969
1549,2000,9967,barabasi,119,5.0,3.2274772386193096,0.020583340994836,9.967
1550,2000,9973,barabasi,204,5.0,3.153110555277639,0.0271638281749045,9.973
1551,2000,9971,barabasi,143,5.0,3.2014577288644324,0.0237951479547608,9.971
1552,2000,9971,barabasi,150,5.0,3.1937388694347173,0.0237327823493451,9.971
1553,2000,9974,barabasi,172,5.0,3.216024512256128,0.0223093557535564,9.974
1554,2000,9970,barabasi,145,5.0,3.2135407703851926,0.0224818420408406,9.97
1555,2000,9971,barabasi,140,5.0,3.194638819409705,0.0249485739719543,9.971
1556,2000,9976,barabasi,191,5.0,3.2112966483241623,0.0224184282740086,9.976
1557,2000,9979,barabasi,177,5.0,3.2043486743371687,0.023486436507761,9.979
1558,2000,9978,barabasi,137,5.0,3.206543771885943,0.0222303843321607,9.978
1559,2000,9971,barabasi,156,5.0,3.2140670335167583,0.0215353925038839,9.971
1560,2000,9975,barabasi,137,5.0,3.205425712856428,0.0238490895164898,9.975
1561,2000,9972,barabasi,244,5.0,3.18383891945973,0.0252181272194987,9.972
1562,2000,9975,barabasi,222,5.0,3.1766288144072035,0.0234812000696662,9.975
1563,2000,9970,barabasi,140,5.0,3.2185717858929466,0.0228095710539157,9.97
1564,2000,9970,barabasi,140,5.0,3.219712856428214,0.0219421479284332,9.97
1565,2000,9975,barabasi,196,5.0,3.180462731365683,0.0239695080708763,9.975
1566,2000,9968,barabasi,174,inf,0.0,0.0206470418186742,9.968
1567,2000,9969,barabasi,137,5.0,3.2106708354177087,0.0215279959221233,9.969
1568,2000,9970,barabasi,201,5.0,3.1800260130065032,0.0240508303485607,9.97
1569,2000,9969,barabasi,140,5.0,3.222616808404202,0.021738480718441,9.969
1570,2000,9972,barabasi,171,5.0,3.19103951975988,0.0238101286125992,9.972
1571,2000,9971,barabasi,158,5.0,3.197751375687844,0.0246818938745093,9.971
1572,2000,9975,barabasi,171,5.0,3.213951475737869,0.0235074451685691,9.975
1573,2000,9973,barabasi,154,5.0,3.177509754877439,0.0242876128276008,9.973
1574,2000,9972,barabasi,171,5.0,3.202993996998499,0.0234770209763642,9.972
1575,2000,9969,barabasi,156,5.0,3.210969484742371,0.0211240856793602,9.969
1576,2000,9978,barabasi,159,5.0,3.2000485242621317,0.0233045276582352,9.978
1577,2000,9970,barabasi,147,5.0,3.1922736368184093,0.0242549530305838,9.97
1578,2000,9970,barabasi,162,5.0,3.219606303151576,0.0234917807567752,9.97
1579,2000,9969,barabasi,155,5.0,3.2044652326163083,0.0220411738383181,9.969
1580,2000,9967,barabasi,186,5.0,3.2044437218609305,0.0233258706102281,9.967
1581,2000,9971,barabasi,141,5.0,3.205612306153077,0.0226727038054672,9.971
1582,2000,9976,barabasi,135,5.0,3.2006598299149576,0.022950151703244,9.976
1583,2000,9976,barabasi,137,5.0,3.205309654827414,0.0212323178398655,9.976
1584,2000,9971,barabasi,129,5.0,3.229935467733867,0.0210838207525554,9.971
1585,2000,9971,barabasi,155,5.0,3.207024012006003,0.0225164696321734,9.971
1586,2000,9968,barabasi,151,5.0,3.189333166583292,0.0249215218961777,9.968
1587,2000,9969,barabasi,162,5.0,3.2045887943971985,0.023481880791362,9.969
1588,2000,9969,barabasi,191,5.0,3.174388694347173,0.025227258760399,9.969
1589,2000,9976,barabasi,183,5.0,3.182536268134067,0.0236028003122929,9.976
1590,2000,9969,barabasi,135,5.0,3.2226918459229617,0.0202606416385984,9.969
1591,2000,9971,barabasi,178,5.0,3.169329664832416,0.0256585806238774,9.971
1592,2000,9968,barabasi,131,5.0,3.215529764882441,0.0220970191620867,9.968
1593,2000,9968,barabasi,185,5.0,3.1758339169584797,0.0266221518290653,9.968
1594,2000,9967,barabasi,163,5.0,3.187886943471736,0.0260355973491084,9.967
1595,2000,9975,barabasi,140,5.0,3.2078739369684843,0.0219803311024381,9.975
1596,2000,9973,barabasi,209,5.0,3.185094547273637,0.0249956061298925,9.973
1597,2000,9973,barabasi,164,5.0,3.1832981490745373,0.0256761616780498,9.973
1598,2000,9969,barabasi,166,5.0,3.2148109054527265,0.0217141798315831,9.969
1599,2000,9977,barabasi,152,5.0,3.204354677338669,0.0216876485804273,9.977
3200,2000,9978,random,23,6.0,3.5603886943471736,0.0053977321384139,9.978
3201,2000,9969,random,21,7.0,3.5674222111055527,0.0058317401810435,9.969
3202,2000,9973,random,21,6.0,3.562678339169585,0.004644944907174,9.973
3203,2000,9976,random,22,6.0,3.5612141070535266,0.0046842098261215,9.976
3204,2000,9973,random,22,6.0,3.563925962981491,0.0046051922449755,9.973
3205,2000,9977,random,23,6.0,3.5641875937968983,0.0049732232896252,9.977
3206,2000,9971,random,21,6.0,3.566609304652326,0.0051312804240822,9.971
3207,2000,9972,random,20,6.0,3.566670335167584,0.0039529423835538,9.972
3208,2000,9975,random,22,6.0,3.5631945972986494,0.0048983507935133,9.975
3209,2000,9970,random,24,6.0,3.562027013506753,0.0045951974307456,9.97
3210,2000,9970,random,22,6.0,3.561696348174087,0.0050712834207416,9.97
3211,2000,9970,random,22,6.0,3.561967483741871,0.0049660344170793,9.97
3212,2000,9971,random,21,6.0,3.565944972486243,0.005153876726129,9.971
3213,2000,9977,random,22,6.0,3.5647613806903453,0.0055197338823886,9.977
3214,2000,9971,random,22,6.0,3.564467733866933,0.0059576718645991,9.971
3215,2000,9970,random,23,6.0,3.56352076038019,0.004413148291113,9.97
3216,2000,9976,random,20,6.0,3.5638234117058527,0.0053543309201977,9.976
3217,2000,9968,random,22,6.0,3.563269634817409,0.0056240250203872,9.968
3218,2000,9981,random,21,6.0,3.567321660830415,0.0042634505028854,9.981
3219,2000,9976,random,23,6.0,3.562201100550275,0.0053666416031135,9.976
3220,2000,9978,random,24,6.0,3.5656433216608305,0.0051119050456057,9.978
3221,2000,9973,random,22,6.0,3.5667243621810907,0.0051141983403593,9.973
3222,2000,9966,random,21,6.0,3.5667328664332167,0.005389865307551,9.966
3223,2000,9976,random,23,6.0,3.561938469234617,0.0053659915692659,9.976
3224,2000,9976,random,22,6.0,3.564877938969485,0.0050126314088388,9.976
3225,2000,9970,random,22,6.0,3.5666838419209603,0.0047681605417286,9.97
3226,2000,9972,random,22,6.0,3.5631575787893945,0.0044746025860963,9.972
3227,2000,9977,random,26,6.0,3.561496748374187,0.004927145730946,9.977
3228,2000,9975,random,24,6.0,3.55955927963982,0.0051464133946399,9.975
3229,2000,9974,random,23,6.0,3.5636188094047023,0.0047592928356473,9.974
3230,2000,9974,random,21,6.0,3.5628179089544774,0.0057685586128697,9.974
3231,2000,9970,random,22,6.0,3.5607238619309656,0.0053896556616757,9.97
3232,2000,9973,random,21,6.0,3.566783391695848,0.0053563276377904,9.973
3233,2000,9973,random,22,6.0,3.5663316658329163,0.0053805101503243,9.973
3234,2000,9970,random,23,6.0,3.564192596298149,0.0053920454302655,9.97
3235,2000,9975,random,22,6.0,3.5650685342671338,0.0053959666795193,9.975
3236,2000,9968,random,21,6.0,3.5661635817908954,0.0055118324614841,9.968
3237,2000,9973,random,22,6.0,3.5652526263131565,0.0050553651628729,9.973
3238,2000,9976,random,24,6.0,3.562697348674337,0.0047738685276375,9.976
3239,2000,9972,random,22,6.0,3.5617153576788394,0.0045683441386614,9.972
3240,2000,9969,random,22,6.0,3.5626528264132067,0.0049509923341192,9.969
3241,2000,9976,random,22,6.0,3.5602036018009,0.0051104333660835,9.976
3242,2000,9968,random,21,6.0,3.5621890945472736,0.004654043037286,9.968
