,n,e,Graph_Type,highest_degree,Diameter,average_path_length,average_clustering,average_degree
0,30,128,barabasi,20,3.0,1.7379310344827583,0.4424335038886123,8.533333333333333
1,30,119,barabasi,20,3.0,1.767816091954023,0.3684866205918837,7.933333333333334
2,30,123,barabasi,16,3.0,1.7747126436781608,0.3335305435305433,8.2
3,30,126,barabasi,24,3.0,1.72183908045977,0.4596678632834239,8.4
4,30,123,barabasi,18,3.0,1.7885057471264367,0.3272673949144537,8.2
5,30,127,barabasi,18,3.0,1.7701149425287357,0.3653427618133501,8.466666666666667
6,30,121,barabasi,16,3.0,1.7977011494252872,0.3497128797128798,8.066666666666666
7,30,122,barabasi,20,3.0,1.7747126436781608,0.3397673573989364,8.133333333333333
8,30,125,barabasi,15,3.0,1.7586206896551724,0.2943765493765493,8.333333333333334
9,30,120,barabasi,17,3.0,1.793103448275862,0.36410824469648,8.0
10,30,120,barabasi,15,3.0,1.7793103448275862,0.3061597661597662,8.0
11,30,120,barabasi,17,3.0,1.8022988505747128,0.3711754585283998,8.0
12,30,121,barabasi,18,3.0,1.7770114942528736,0.3038929262458673,8.066666666666666
13,30,127,barabasi,19,3.0,1.7241379310344829,0.401807749067811,8.466666666666667
14,30,121,barabasi,15,3.0,1.7586206896551724,0.336947126947127,8.066666666666666
15,30,120,barabasi,21,3.0,1.7655172413793103,0.3507466607466608,8.0
16,30,126,barabasi,20,3.0,1.7839080459770116,0.412417295180453,8.4
17,30,118,barabasi,16,3.0,1.8045977011494247,0.3784183409183408,7.866666666666666
18,30,131,barabasi,18,3.0,1.7471264367816093,0.4868003129767835,8.733333333333333
19,30,126,barabasi,16,3.0,1.7517241379310344,0.4104495504495504,8.4
20,30,128,barabasi,18,3.0,1.7517241379310344,0.3985797535797536,8.533333333333333
21,30,123,barabasi,14,3.0,1.7701149425287357,0.3296588596588597,8.2
22,30,116,barabasi,15,inf,0.0,0.3442183742183742,7.733333333333333
23,30,126,barabasi,16,3.0,1.7586206896551724,0.3512933362933363,8.4
24,30,126,barabasi,17,3.0,1.7793103448275862,0.4297336595866008,8.4
25,30,120,barabasi,15,3.0,1.8091954022988503,0.3633460983460983,8.0
26,30,122,barabasi,16,3.0,1.7885057471264367,0.2823699448699449,8.133333333333333
27,30,127,barabasi,14,3.0,1.7632183908045975,0.3366420616420617,8.466666666666667
28,30,125,barabasi,20,3.0,1.7586206896551724,0.3834374787006366,8.333333333333334
29,30,124,barabasi,15,3.0,1.760919540229885,0.3086422836422836,8.266666666666667
30,30,124,barabasi,16,3.0,1.7724137931034485,0.3372112147112147,8.266666666666667
31,30,120,barabasi,17,3.0,1.7816091954022988,0.3298508898508898,8.0
32,30,123,barabasi,16,3.0,1.760919540229885,0.3391625966625967,8.2
33,30,123,barabasi,20,3.0,1.760919540229885,0.4322548275025054,8.2
34,30,120,barabasi,19,3.0,1.7724137931034485,0.360574401232296,8.0
35,30,125,barabasi,17,3.0,1.7448275862068965,0.364146300322771,8.333333333333334
36,30,118,barabasi,16,3.0,1.793103448275862,0.3138381988381989,7.866666666666666
37,30,123,barabasi,14,3.0,1.7816091954022988,0.3022175972175972,8.2
38,30,126,barabasi,16,3.0,1.7655172413793103,0.349503922003922,8.4
39,30,122,barabasi,25,3.0,1.760919540229885,0.3963564213564214,8.133333333333333
40,30,119,barabasi,20,3.0,1.7839080459770116,0.3773242644295276,7.933333333333334
41,30,126,barabasi,16,3.0,1.7701149425287357,0.370555648055648,8.4
42,30,118,barabasi,15,3.0,1.793103448275862,0.3309444259444259,7.866666666666666
43,30,127,barabasi,19,3.0,1.760919540229885,0.4078958127642337,8.466666666666667
44,30,121,barabasi,16,3.0,1.8,0.3394456469456469,8.066666666666666
45,30,124,barabasi,20,3.0,1.767816091954023,0.3633516872990557,8.266666666666667
46,30,122,barabasi,15,4.0,1.8,0.3366931216931217,8.133333333333333
47,30,117,barabasi,15,inf,0.0,0.3291473341473342,7.8
48,30,119,barabasi,14,3.0,1.834482758620689,0.3206861656861657,7.933333333333334
49,30,117,barabasi,17,3.0,1.8160919540229885,0.4023118330471272,7.8
50,30,123,barabasi,15,3.0,1.760919540229885,0.3885124135124134,8.2
