,n,e,Graph_Type,highest_degree,Diameter,average_path_length,average_clustering,average_degree
1231,500,2470,barabasi,75,5.0,2.771599198396794,0.0631583885151764,9.88
1232,500,2473,barabasi,90,4.0,2.7575310621242486,0.0733397099314793,9.892
1233,500,2473,barabasi,68,4.0,2.782949899799599,0.0522317915777913,9.892
1234,500,2470,barabasi,88,5.0,2.7777715430861725,0.0653413178238983,9.88
1235,500,2475,barabasi,83,4.0,2.7586132264529057,0.0693792898785392,9.9
1236,500,2468,barabasi,82,4.0,2.775647294589178,0.0597773572773753,9.872
1237,500,2473,barabasi,64,5.0,2.787711422845691,0.0541019827811905,9.892
1238,500,2476,barabasi,88,5.0,2.756488977955912,0.0717447987410312,9.904
1239,500,2472,barabasi,81,4.0,2.787943887775551,0.0577232368189436,9.888
1240,500,2469,barabasi,74,4.0,2.770949899799599,0.0613440873543994,9.876
1241,500,2476,barabasi,83,5.0,2.749322645290581,0.0672241125950971,9.904
1242,500,2468,barabasi,69,4.0,2.787751503006012,0.0539161882237587,9.872
1243,500,2477,barabasi,69,4.0,2.766124248496994,0.0612931754166812,9.908
1244,500,2471,barabasi,77,4.0,2.793739478957916,0.0546519186608111,9.884
1245,500,2474,barabasi,85,5.0,2.775478957915832,0.0632207030134783,9.896
1246,500,2472,barabasi,82,4.0,2.7846733466933866,0.0637534007730077,9.888
1247,500,2467,barabasi,79,inf,0.0,0.0585091840123007,9.868
1248,500,2469,barabasi,73,4.0,2.77402004008016,0.0602652757254526,9.876
1249,500,2467,barabasi,66,4.0,2.7906613226452905,0.0594408923976995,9.868
1250,500,2473,barabasi,80,4.0,2.762372745490982,0.0562517235887483,9.892
1251,500,2471,barabasi,71,4.0,2.7796152304609216,0.0593601928115404,9.884
1252,500,2471,barabasi,67,5.0,2.7853867735470943,0.0537297783200037,9.884
1253,500,2474,barabasi,81,5.0,2.762492985971944,0.0636093517469904,9.896
1254,500,2470,barabasi,91,4.0,2.7537074148296594,0.0663956380657553,9.88
1255,500,2471,barabasi,83,4.0,2.7483927855711423,0.0693827273953282,9.884
1256,500,2476,barabasi,76,4.0,2.772697394789579,0.0593451775167451,9.904
1257,500,2479,barabasi,72,4.0,2.768080160320641,0.0630638969762285,9.916
1258,500,2478,barabasi,95,4.0,2.7681042084168337,0.0604648317605329,9.912
1259,500,2471,barabasi,109,4.0,2.765266533066132,0.0583794827353223,9.884
1260,500,2475,barabasi,83,4.0,2.771310621242485,0.0664043772207274,9.9
1261,500,2472,barabasi,94,4.0,2.762933867735471,0.0603159518636689,9.888
1262,500,2475,barabasi,103,4.0,2.7513426853707417,0.0708581178197456,9.9
1263,500,2470,barabasi,72,4.0,2.7781402805611224,0.0583405190102086,9.88
1264,500,2470,barabasi,91,4.0,2.779246492985972,0.0688538427757479,9.88
1265,500,2475,barabasi,109,4.0,2.744440881763527,0.0713475683180666,9.9
1266,500,2468,barabasi,72,inf,0.0,0.0642075452367905,9.872
1267,500,2469,barabasi,75,4.0,2.7740761523046094,0.0612368459824234,9.876
1268,500,2470,barabasi,78,4.0,2.7726573146292584,0.0604146849135493,9.88
1269,500,2469,barabasi,79,4.0,2.757122244488978,0.0618230796002595,9.876
1270,500,2472,barabasi,62,4.0,2.787855711422845,0.0579480435126669,9.888
1271,500,2471,barabasi,59,4.0,2.790997995991984,0.053809154982624,9.884
1272,500,2475,barabasi,77,4.0,2.762044088176353,0.057906101199246,9.9
1273,500,2473,barabasi,88,4.0,2.7413547094188377,0.0735864809218243,9.892
1274,500,2472,barabasi,74,4.0,2.7891543086172343,0.059592035113631,9.888
1275,500,2469,barabasi,66,4.0,2.8023807615230463,0.0486883068545386,9.876
1276,500,2478,barabasi,67,4.0,2.7752705410821643,0.0630622533655558,9.912
1277,500,2470,barabasi,109,5.0,2.768857715430862,0.0598345053439463,9.88
1278,500,2470,barabasi,90,5.0,2.776745490981964,0.0595898068988824,9.88
1279,500,2469,barabasi,88,4.0,2.766068136272545,0.0673928570249149,9.876
1280,500,2467,barabasi,86,4.0,2.780016032064128,0.060911061356432,9.868
1281,500,2471,barabasi,88,4.0,2.7888657314629257,0.0655772633912785,9.884
1282,500,2476,barabasi,92,5.0,2.77737875751503,0.0663702891528563,9.904
1283,500,2476,barabasi,72,5.0,2.79163126252505,0.0518848072735049,9.904
1284,500,2471,barabasi,87,4.0,2.75512625250501,0.0638423529340288,9.884
1285,500,2471,barabasi,92,4.0,2.7787735470941883,0.0636067451319373,9.884
1286,500,2468,barabasi,92,4.0,2.7691703406813626,0.0644952555881776,9.872
1287,500,2469,barabasi,75,5.0,2.776064128256513,0.0579012359217388,9.876
1288,500,2469,barabasi,103,4.0,2.7679679358717437,0.0634843622883508,9.876
1289,500,2476,barabasi,90,4.0,2.7612905811623247,0.063536663074537,9.904
1290,500,2469,barabasi,78,4.0,2.7819238476953907,0.0627760860424642,9.876
1291,500,2471,barabasi,57,4.0,2.806260521042084,0.0540207354855528,9.884
1292,500,2468,barabasi,73,4.0,2.775214428857716,0.0589193066892299,9.872
1293,500,2468,barabasi,73,4.0,2.7738597194388777,0.062597993818453,9.872
1294,500,2467,barabasi,86,4.0,2.7577074148296594,0.073458587857471,9.868
1295,500,2475,barabasi,74,5.0,2.75761122244489,0.0640895099860769,9.9
1296,500,2473,barabasi,94,4.0,2.7753346693386773,0.0572044559862872,9.892
1297,500,2473,barabasi,70,4.0,2.7902845691382767,0.0550148286257658,9.892
1298,500,2469,barabasi,58,4.0,2.8066372745490984,0.051538355962351,9.876
1299,500,2477,barabasi,97,4.0,2.7687855711422844,0.0671423430461479,9.908
2900,500,2478,random,20,6.0,2.947815631262525,0.0183417465231706,9.912
2901,500,2469,random,21,5.0,2.956080160320641,0.0192732860706544,9.876
2902,500,2473,random,22,5.0,2.9487214428857715,0.0205495305348246,9.892
2903,500,2476,random,23,5.0,2.952080160320641,0.0195234666389532,9.904
2904,500,2473,random,24,5.0,2.954813627254509,0.0196467867499904,9.892
2905,500,2477,random,20,5.0,2.951238476953908,0.0198193104968646,9.908
2906,500,2471,random,21,5.0,2.946396793587174,0.0196940554973062,9.884
2907,500,2472,random,20,5.0,2.952328657314629,0.0228931450902039,9.888
2908,500,2475,random,19,5.0,2.9480320641282565,0.0213404155012514,9.9
2909,500,2470,random,22,6.0,2.9535230460921844,0.0239415104159686,9.88
2910,500,2470,random,19,5.0,2.9559679358717434,0.0196823115137356,9.88
2911,500,2470,random,22,5.0,2.9526412825651303,0.019514991235115,9.88
2912,500,2471,random,21,5.0,2.9543006012024047,0.0200226495039188,9.884
2913,500,2477,random,22,5.0,2.951927855711423,0.0165150255832918,9.908
2914,500,2471,random,21,6.0,2.958052104208417,0.0223908278340166,9.884
2915,500,2470,random,19,5.0,2.956625250501002,0.0222993601513725,9.88
2916,500,2476,random,20,5.0,2.951519038076152,0.0204872730468705,9.904
2917,500,2468,random,23,5.0,2.954629258517034,0.0175940328348458,9.872
2918,500,2481,random,22,5.0,2.946348697394789,0.0201719583649924,9.924
2919,500,2476,random,20,5.0,2.95075751503006,0.0185314552320744,9.904
2920,500,2478,random,22,5.0,2.945635270541082,0.0197880597043135,9.912
2921,500,2473,random,21,5.0,2.9450340681362723,0.0200310811135888,9.892
2922,500,2466,random,22,5.0,2.955230460921844,0.0201258209454803,9.864
2923,500,2476,random,23,5.0,2.9496513026052105,0.0189501679450057,9.904
2924,500,2476,random,25,5.0,2.9526733466933868,0.0184414428708546,9.904
2925,500,2470,random,19,5.0,2.9547975951903807,0.0190796032484886,9.88
2926,500,2472,random,21,5.0,2.956937875751503,0.0217944625893542,9.888
2927,500,2477,random,19,5.0,2.950733466933868,0.0172096519751318,9.908
2928,500,2475,random,22,5.0,2.951134268537074,0.0191327377988368,9.9
2929,500,2474,random,18,5.0,2.948537074148297,0.0184586145880263,9.896
2930,500,2474,random,21,5.0,2.953002004008016,0.0206014488091887,9.896
2931,500,2470,random,19,5.0,2.95889378757515,0.0211870425584047,9.88
2932,500,2473,random,21,5.0,2.9508216432865733,0.0182802342652187,9.892
2933,500,2473,random,19,6.0,2.956192384769539,0.0177612893985958,9.892
2934,500,2470,random,20,5.0,2.956985971943888,0.0204686422452676,9.88
2935,500,2475,random,21,5.0,2.9494348697394788,0.0206055635111362,9.9
2936,500,2468,random,20,6.0,2.957018036072144,0.0193957783186885,9.872
2937,500,2473,random,19,5.0,2.952857715430861,0.0194515378670177,9.892
2938,500,2476,random,19,5.0,2.947687374749499,0.0189529306091225,9.904
2939,500,2472,random,26,5.0,2.9548617234468937,0.0210636395424321,9.888
2940,500,2469,random,21,5.0,2.9574669338677357,0.019342013301456,9.876
2941,500,2476,random,19,5.0,2.955887775551102,0.0194883575832492,9.904
2942,500,2468,random,22,5.0,2.951174348697395,0.0203866187819748,9.872
2943,500,2477,random,24,5.0,2.950837675350701,0.0175360137447093,9.908
2944,500,2471,random,21,5.0,2.952745490981964,0.0195072626032378,9.884
2945,500,2474,random,22,5.0,2.9541482965931865,0.023311183862577,9.896
2946,500,2472,random,18,5.0,2.9482885771543086,0.0174164606635194,9.888
2947,500,2467,random,21,5.0,2.9520320641282565,0.0191778743616204,9.868
2948,500,2469,random,19,5.0,2.9563366733466934,0.0180974450558041,9.876
2949,500,2467,random,20,5.0,2.955871743486974,0.0199408789868542,9.868
2950,500,2473,random,20,5.0,2.94988376753507,0.0200071655039147,9.892
2951,500,2471,random,19,5.0,2.9545971943887777,0.0174816733146454,9.884
2952,500,2471,random,23,5.0,2.950741482965932,0.0197579294129839,9.884
2953,500,2474,random,20,5.0,2.954549098196393,0.022604046916276,9.896
2954,500,2470,random,19,5.0,2.9540200400801604,0.0187589168485453,9.88
2955,500,2471,random,21,5.0,2.953939879759519,0.0200094747701558,9.884
2956,500,2476,random,20,5.0,2.955118236472946,0.0196896006642136,9.904
2957,500,2479,random,20,5.0,2.951134268537074,0.0194283885533111,9.916
2958,500,2478,random,21,5.0,2.9516392785571144,0.0190201200760024,9.912
2959,500,2471,random,21,5.0,2.950613226452906,0.0191982359745517,9.884
2960,500,2475,random,22,5.0,2.948432865731463,0.0180531003568155,9.9
2961,500,2472,random,22,5.0,2.952745490981964,0.0174836808530306,9.888
2962,500,2475,random,21,5.0,2.9535390781563127,0.0191864513023955,9.9
2963,500,2470,random,21,5.0,2.959951903807615,0.0209963799702189,9.88
2964,500,2470,random,25,5.0,2.95314629258517,0.0213307405023746,9.88
2965,500,2475,random,18,5.0,2.958829659318637,0.0180915858651152,9.9
2966,500,2468,random,23,5.0,2.960825651302605,0.021939628798984,9.872
2967,500,2469,random,20,5.0,2.960296593186373,0.020763719751181,9.876
2968,500,2470,random,20,5.0,2.9523527054108216,0.0188037764952625,9.88
2969,500,2469,random,20,5.0,2.9557835671342687,0.0197122029157632,9.876
2970,500,2472,random,20,6.0,2.951543086172345,0.0222061216561216,9.888
2971,500,2471,random,19,6.0,2.953811623246493,0.0219728839272183,9.884
2972,500,2475,random,20,5.0,2.947318637274549,0.0195850477352025,9.9
2973,500,2473,random,21,5.0,2.9524088176352707,0.0195138521609109,9.892
2974,500,2472,random,20,5.0,2.9536032064128257,0.0217492395461435,9.888
2975,500,2469,random,20,5.0,2.957795591182365,0.0192197478819769,9.876
2976,500,2478,random,22,5.0,2.9509018036072145,0.0209569762023322,9.912
2977,500,2470,random,19,5.0,2.9499078156312626,0.0184824178401577,9.88
2978,500,2470,random,20,5.0,2.954012024048096,0.0237300843635209,9.88
2979,500,2469,random,20,5.0,2.9488496993987976,0.0175279327827315,9.876
2980,500,2467,random,20,5.0,2.953298597194389,0.0202812007909531,9.868
2981,500,2471,random,20,5.0,2.953851703406813,0.0224472290007893,9.884
2982,500,2476,random,20,5.0,2.9510220440881763,0.0182990030265571,9.904
2983,500,2476,random,20,5.0,2.9560320641282565,0.0205376228518643,9.904
2984,500,2471,random,20,5.0,2.9544769539078155,0.0210674328939034,9.884
2985,500,2471,random,20,5.0,2.954436873747495,0.018166620668633,9.884
2986,500,2468,random,19,5.0,2.957186372745491,0.016859486780849,9.872
2987,500,2469,random,19,6.0,2.9568096192384767,0.0193026646040577,9.876
2988,500,2469,random,19,5.0,2.9567054108216437,0.0193871468572706,9.876
2989,500,2476,random,21,5.0,2.9454108216432866,0.0194165804783451,9.904
2990,500,2469,random,19,6.0,2.958372745490982,0.01875658280488,9.876
2991,500,2471,random,21,5.0,2.9568977955911824,0.0218644652904714,9.884
2992,500,2468,random,20,5.0,2.9572184368737475,0.02121772321246,9.872
2993,500,2468,random,19,5.0,2.960649298597194,0.0171731808611065,9.872
2994,500,2467,random,22,5.0,2.954380761523046,0.0170117846206081,9.868
2995,500,2475,random,20,5.0,2.955190380761523,0.0198808835986854,9.9
2996,500,2473,random,18,5.0,2.954012024048096,0.0196472027972028,9.892
2997,500,2473,random,20,5.0,2.954637274549098,0.0226426359674037,9.892
2998,500,2469,random,22,5.0,2.9612905811623245,0.0229452649689491,9.876
2999,500,2477,random,20,5.0,2.9492825651302605,0.019359091115283,9.908
4600,500,2473,barabasi,75,4.0,2.7791422845691383,0.0555095229545515,9.892
4601,500,2474,barabasi,97,4.0,2.737699398797595,0.0681420756026775,9.896
4602,500,2474,barabasi,89,4.0,2.7762885771543084,0.0619748017022873,9.896
4603,500,2473,barabasi,84,4.0,2.7465490981963927,0.0742301623142979,9.892
4604,500,2468,barabasi,94,4.0,2.779374749498998,0.063110731825676,9.872
4605,500,2469,barabasi,85,4.0,2.757867735470942,0.0674027603845175,9.876
4606,500,2466,barabasi,71,4.0,2.8025250501002006,0.0541523000476955,9.864
4607,500,2472,barabasi,69,5.0,2.78561122244489,0.0561221785098529,9.888
4608,500,2472,barabasi,94,5.0,2.7697875751503007,0.063923771811815,9.888
4609,500,2473,barabasi,75,4.0,2.787230460921844,0.058812299688843,9.892
4610,500,2472,barabasi,95,5.0,2.7675430861723447,0.0673631136754622,9.888
4611,500,2475,barabasi,76,4.0,2.7800240480961924,0.0589597556518908,9.9
4612,500,2477,barabasi,97,4.0,2.7488256513026053,0.0698556901692531,9.908
4613,500,2475,barabasi,65,5.0,2.773482965931864,0.0567384872138368,9.9
4614,500,2472,barabasi,108,4.0,2.7603687374749497,0.0675577000854985,9.888
4615,500,2475,barabasi,77,5.0,2.8065090180360723,0.0571135026027657,9.9
4616,500,2466,barabasi,77,4.0,2.775575150300601,0.0614676502008927,9.864
4617,500,2470,barabasi,64,5.0,2.7871583166332665,0.0561847870427387,9.88
4618,500,2471,barabasi,74,4.0,2.7723286573146293,0.0603720449096235,9.884
4619,500,2471,barabasi,86,inf,0.0,0.0642951530267799,9.884
4620,500,2478,barabasi,94,4.0,2.7676713426853707,0.0612699470848276,9.912
4621,500,2477,barabasi,80,5.0,2.7892745490981965,0.0544467081759078,9.908
4622,500,2473,barabasi,69,5.0,2.7938837675350703,0.0596130071760948,9.892
4623,500,2476,barabasi,76,5.0,2.7770180360721444,0.0677839198751668,9.904
4624,500,2475,barabasi,70,5.0,2.788312625250501,0.054010024174238,9.9
4625,500,2466,barabasi,68,4.0,2.773931863727455,0.0629467910308834,9.864
4626,500,2471,barabasi,73,5.0,2.7800320641282563,0.0640898266050419,9.884
4627,500,2474,barabasi,104,4.0,2.743559118236473,0.0717523082327635,9.896
4628,500,2469,barabasi,78,4.0,2.747991983967936,0.0690341131902143,9.876
4629,500,2474,barabasi,63,4.0,2.8012825651302604,0.0559865956417952,9.896
4630,500,2475,barabasi,92,4.0,2.756184368737475,0.0658764083081199,9.9
4631,500,2471,barabasi,79,5.0,2.7553507014028056,0.0681041570802017,9.884
4632,500,2473,barabasi,100,4.0,2.752921843687375,0.0671287953484592,9.892
4633,500,2474,barabasi,99,4.0,2.7551102204408817,0.069247398936527,9.896
4634,500,2475,barabasi,97,4.0,2.7549018036072144,0.07020162299639,9.9
4635,500,2474,barabasi,103,5.0,2.755118236472946,0.069649057454027,9.896
4636,500,2479,barabasi,72,4.0,2.775759519038076,0.0623990230166784,9.916
4637,500,2467,barabasi,72,4.0,2.76413627254509,0.0621276794523072,9.868
4638,500,2470,barabasi,77,5.0,2.7847615230460923,0.0616663702905464,9.88
4639,500,2470,barabasi,72,4.0,2.774693386773547,0.0617306286964483,9.88
4640,500,2474,barabasi,78,4.0,2.793619238476954,0.0624724011625118,9.896
4641,500,2468,barabasi,92,5.0,2.792545090180361,0.0571481255518133,9.872
4642,500,2476,barabasi,90,5.0,2.772496993987976,0.0611711489281117,9.904
4643,500,2471,barabasi,88,4.0,2.7866132264529058,0.0563123761486786,9.884
4644,500,2467,barabasi,92,4.0,2.78671743486974,0.0573578634502005,9.868
4645,500,2470,barabasi,78,4.0,2.795278557114228,0.0520557541653001,9.88
4646,500,2474,barabasi,77,5.0,2.8008897795591183,0.0579305559445427,9.896
4647,500,2473,barabasi,84,5.0,2.777050100200401,0.0680663764210547,9.892
4648,500,2474,barabasi,95,4.0,2.7552064128256517,0.0627963641807886,9.896
4649,500,2472,barabasi,86,4.0,2.7813627254509017,0.0639900956732774,9.888
4650,500,2474,barabasi,84,4.0,2.778332665330661,0.0693948168774502,9.896
4651,500,2479,barabasi,100,4.0,2.768312625250501,0.0617631116556527,9.916
4652,500,2472,barabasi,76,4.0,2.7606653306613227,0.0609643722054894,9.888
4653,500,2476,barabasi,79,4.0,2.785675350701403,0.0594805799961937,9.904
4654,500,2476,barabasi,88,4.0,2.77774749498998,0.0588578508997434,9.904
4655,500,2470,barabasi,74,4.0,2.757603206412825,0.0692749664898029,9.88
4656,500,2469,barabasi,102,5.0,2.7762885771543084,0.0575673908848139,9.876
4657,500,2469,barabasi,91,4.0,2.786332665330661,0.0590439601942126,9.876
4658,500,2474,barabasi,65,4.0,2.7814589178356712,0.0575014891470931,9.896
4659,500,2471,barabasi,61,4.0,2.7847855711422844,0.0571935924787264,9.884
4660,500,2480,barabasi,84,4.0,2.782316633266533,0.0607228296389938,9.92
4661,500,2476,barabasi,110,4.0,2.7550861723446896,0.0669686910649395,9.904
4662,500,2474,barabasi,87,4.0,2.785931863727455,0.0551210850432127,9.896
4663,500,2477,barabasi,91,5.0,2.7656673346693386,0.0647792283382219,9.908
4664,500,2472,barabasi,86,4.0,2.7787014028056114,0.0624613505315157,9.888
4665,500,2467,barabasi,114,4.0,2.74298997995992,0.0715184038627053,9.868
4666,500,2469,barabasi,97,4.0,2.751438877755511,0.0609437809717518,9.876
4667,500,2472,barabasi,74,4.0,2.7604168336673345,0.0672611594874263,9.888
4668,500,2475,barabasi,67,4.0,2.768729458917836,0.0677848785424444,9.9
4669,500,2472,barabasi,68,4.0,2.782653306613226,0.0595218185323555,9.888
4670,500,2471,barabasi,65,5.0,2.804240480961924,0.0551884218041585,9.884
4671,500,2471,barabasi,90,4.0,2.770308617234469,0.0688952870088167,9.884
4672,500,2472,barabasi,72,4.0,2.7911983967935874,0.0612934459339658,9.888
4673,500,2470,barabasi,76,4.0,2.7851543086172343,0.0657564043025786,9.88
4674,500,2474,barabasi,70,4.0,2.7692825651302604,0.0646922623578435,9.896
4675,500,2469,barabasi,78,5.0,2.7751743486973948,0.061306331197057,9.876
4676,500,2478,barabasi,80,4.0,2.7690340681362726,0.0612737688569373,9.912
4677,500,2465,barabasi,82,4.0,2.776296593186373,0.0602420305161116,9.86
4678,500,2472,barabasi,72,5.0,2.795695390781563,0.0602392189068167,9.888
4679,500,2469,barabasi,84,5.0,2.7831583166332665,0.0632284999530595,9.876
4680,500,2471,barabasi,89,4.0,2.744841683366733,0.0676777300896713,9.884
4681,500,2466,barabasi,72,4.0,2.78537875751503,0.0589573200623487,9.864
4682,500,2467,barabasi,58,5.0,2.8074068136272543,0.051782538298964,9.868
4683,500,2477,barabasi,71,4.0,2.76372745490982,0.064384031509697,9.908
4684,500,2474,barabasi,90,5.0,2.750004008016032,0.0634547105343161,9.896
4685,500,2472,barabasi,80,4.0,2.770004008016032,0.0606135389392284,9.888
4686,500,2477,barabasi,80,4.0,2.7811623246492987,0.0572974849782047,9.908
4687,500,2479,barabasi,62,5.0,2.776016032064128,0.066400225078901,9.916
4688,500,2474,barabasi,90,4.0,2.741819639278557,0.073641626574338,9.896
4689,500,2474,barabasi,76,4.0,2.7659719438877755,0.0584073466917853,9.896
4690,500,2472,barabasi,73,5.0,2.779470941883768,0.0556981493549837,9.888
4691,500,2472,barabasi,95,4.0,2.78248496993988,0.0593701640125878,9.888
4692,500,2475,barabasi,89,4.0,2.7549579158316635,0.072093591023494,9.9
4693,500,2470,barabasi,95,5.0,2.7605210420841684,0.0684317388402201,9.88
4694,500,2471,barabasi,77,5.0,2.7814509018036078,0.0590921835588581,9.884
4695,500,2474,barabasi,86,4.0,2.748937875751503,0.0656319498156887,9.896
4696,500,2474,barabasi,78,4.0,2.76901002004008,0.0614479498513972,9.896
4697,500,2468,barabasi,84,5.0,2.7878476953907816,0.0568598065847418,9.872
4698,500,2476,barabasi,80,4.0,2.772633266533066,0.0633882921002989,9.904
4699,500,2475,barabasi,83,5.0,2.737202404809619,0.0718824405203162,9.9
6300,500,2473,random,20,5.0,2.953835671342685,0.0183479522197788,9.892
6301,500,2474,random,22,5.0,2.946725450901804,0.0207804594957845,9.896
6302,500,2474,random,20,6.0,2.9534749498998,0.0207604820360238,9.896
6303,500,2473,random,22,5.0,2.953250501002004,0.0192028032339177,9.892
6304,500,2468,random,20,5.0,2.9594709418837675,0.0197704265978259,9.872
6305,500,2469,random,22,5.0,2.9553587174348697,0.0226989048790906,9.876
6306,500,2466,random,18,5.0,2.953250501002004,0.016773979615156,9.864
6307,500,2472,random,20,5.0,2.94891382765531,0.0177277802177182,9.888
6308,500,2472,random,21,5.0,2.9525851703406816,0.0193629443827586,9.888
6309,500,2473,random,26,5.0,2.9510941883767536,0.020309676091994,9.892
6310,500,2472,random,19,5.0,2.948104208416834,0.0201552963720146,9.888
6311,500,2475,random,21,5.0,2.9491543086172345,0.0190935196554391,9.9
6312,500,2477,random,21,5.0,2.948729458917836,0.0202846414507405,9.908
6313,500,2475,random,20,5.0,2.946813627254509,0.0197804570214786,9.9
6314,500,2472,random,23,5.0,2.9531703406813627,0.0205341336300886,9.888
6315,500,2475,random,20,5.0,2.95498997995992,0.0209996291462235,9.9
6316,500,2466,random,20,5.0,2.948753507014028,0.0197756479846263,9.864
6317,500,2470,random,20,5.0,2.9498436873747496,0.0192635358277773,9.88
6318,500,2471,random,27,5.0,2.951815631262525,0.0196829968907368,9.884
6319,500,2471,random,20,5.0,2.9516392785571144,0.0191317098106571,9.884
6320,500,2478,random,20,5.0,2.947519038076152,0.0201007444224162,9.912
6321,500,2477,random,19,5.0,2.95089378757515,0.0168391434674716,9.908
6322,500,2473,random,20,5.0,2.95388376753507,0.0205622067646835,9.892
6323,500,2476,random,22,5.0,2.950749498997996,0.0203652922756637,9.904
6324,500,2475,random,21,5.0,2.951887775551102,0.0184204961533134,9.9
6325,500,2466,random,20,5.0,2.950244488977956,0.0175981378786332,9.864
6326,500,2471,random,20,5.0,2.9606412825651303,0.0217624503119859,9.884
6327,500,2474,random,19,5.0,2.9526092184368737,0.0181909834231815,9.896
6328,500,2469,random,21,5.0,2.955070140280561,0.0199277035486013,9.876
6329,500,2474,random,19,5.0,2.9534348697394788,0.0191851282016916,9.896
6330,500,2475,random,19,5.0,2.9518957915831665,0.0221151193835404,9.9
6331,500,2471,random,21,5.0,2.957450901803607,0.0239333350859666,9.884
6332,500,2473,random,19,5.0,2.952168336673347,0.0200520157173407,9.892
6333,500,2474,random,20,5.0,2.952713426853708,0.0188172085224716,9.896
6334,500,2475,random,23,5.0,2.952432865731463,0.0209651026371513,9.9
6335,500,2474,random,21,5.0,2.948096192384769,0.0201330301964976,9.896
6336,500,2479,random,20,5.0,2.9542605210420843,0.0194861545918821,9.916
6337,500,2467,random,19,5.0,2.9569058116232463,0.0186986459876552,9.868
6338,500,2470,random,19,5.0,2.958076152304609,0.0209477726779584,9.88
6339,500,2470,random,20,5.0,2.9542124248496995,0.0195748978060123,9.88
6340,500,2474,random,22,5.0,2.9511422845691384,0.0187212380842411,9.896
6341,500,2468,random,20,5.0,2.957234468937876,0.0190919555504694,9.872
6342,500,2476,random,22,5.0,2.9512064128256514,0.0195123373530494,9.904
6343,500,2471,random,20,6.0,2.9598957915831665,0.0212360914627168,9.884
6344,500,2467,random,20,5.0,2.952745490981964,0.0198934116451144,9.868
6345,500,2470,random,21,5.0,2.95172745490982,0.0162524938597693,9.88
6346,500,2474,random,20,5.0,2.9566092184368737,0.0196698424038981,9.896
6347,500,2473,random,19,5.0,2.9550861723446893,0.0202035288412997,9.892
6348,500,2474,random,19,5.0,2.9534589178356714,0.0188793566083039,9.896
6349,500,2472,random,22,5.0,2.953811623246493,0.0208146469973095,9.888
6350,500,2474,random,22,5.0,2.9523927855711425,0.0180035215214781,9.896
6351,500,2479,random,22,5.0,2.9522805611222447,0.0213819865892621,9.916
6352,500,2472,random,19,5.0,2.953066132264529,0.0165139987635343,9.888
6353,500,2476,random,20,5.0,2.9501643286573147,0.0170166449133941,9.904
6354,500,2476,random,22,5.0,2.946877755511022,0.0176449412128978,9.904
6355,500,2470,random,19,5.0,2.9603446893787577,0.0195646047107347,9.88
6356,500,2469,random,19,5.0,2.9531543086172345,0.016670960669877,9.876
